Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 31 | 0 | 0.78 | 0 | 668.389
MVZD | 30 | 0 | 1.335 | 0 | 668.773
MVZD | 29 | 0 | 1.47 | 0 | 669.185
MVZD | 28 | 0 | 1.801 | 0 | 669.846
MVZD | 27 | 0 | 1.445 | 0 | 670.169
MVZD | 26 | 0 | 2.112 | 0 | 671.055
MVZD | 25 | 0 | 1.199 | 0 | 671.404
MVZD | 24 | 0 | 1.272 | 0 | 671.8
MVZD | 23 | 0 | 1.258 | 0 | 672.225
MVZD | 22 | 0 | 2.933 | 0 | 673.258
MVZD | 21 | 0 | 1.864 | 0 | 674.061
MVZD | 20 | 0 | 0.599 | 0 | 674.157
MVZD | 19 | 0 | 0.729 | 0 | 674.315
MVZD | 18 | 0 | 0.74 | 0 | 674.465
MVZD | 17 | 0 | 0.929 | 0 | 674.635
MVZD | 16 | 0 | 0.881 | 0 | 674.909
MVZD | 15 | 0 | 0.879 | 0 | 675.153
MVZD | 14 | 0 | 0.751 | 0 | 675.316
MVZD | 13 | 0 | 1.466 | 0 | 675.885
MVZD | 12 | 0 | 1.203 | 0 | 676.334
MVZD | 11 | 0 | 1.077 | 0 | 676.669
MVZD | 10 | 0 | 0.818 | 0 | 676.88
MVZD | 9 | 0 | 0.744 | 0 | 677.046
MVZD | 8 | 0 | 1.114 | 0 | 677.409
MVZD | 7 | 0 | 0.987 | 0 | 677.71
MVZD | 6 | 0 | 1.233 | 0 | 678.049
MVZD | 5 | 0 | 1.12 | 0 | 678.414
MVZD | 4 | 0 | 1.059 | 0 | 678.695
MVZD | 3 | 0 | 1.033 | 0 | 679.054
MVZD | 2 | 0 | 1.788 | 0 | 679.845
MVZD | 1 | 0 | 1.968 | 0 | 680.592
MVZD | 0 | 0 | 2.15 | 0 | 681.555
MVZD | SUMMARY | 0 | 0 | 76.885 | 689.641
