Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 31 | 0 | 14.071 | 0 | 840.177
MVZD | 30 | 0 | 12.592 | 0 | 842.553
MVZD | 29 | 0 | 10.479 | 0 | 843.801
MVZD | 28 | 0 | 11.321 | 0 | 845.454
MVZD | 27 | 0 | 15.967 | 0 | 849.413
MVZD | 26 | 0 | 17.503 | 0 | 854.527
MVZD | 25 | 0 | 15.007 | 0 | 858.196
MVZD | 24 | 0 | 16.132 | 0 | 862.219
MVZD | 23 | 0 | 14.322 | 0 | 865.536
MVZD | 22 | 0 | 14.523 | 0 | 869.146
MVZD | 21 | 0 | 24.498 | 0 | 877.561
MVZD | 20 | 0 | 20.074 | 0 | 883.621
MVZD | 19 | 0 | 11.583 | 0 | 885.472
MVZD | 18 | 0 | 11.009 | 0 | 887.12
MVZD | 17 | 0 | 13.532 | 0 | 889.973
MVZD | 16 | 0 | 10.447 | 0 | 891.113
MVZD | 15 | 0 | 11.301 | 0 | 892.948
MVZD | 14 | 0 | 12.465 | 0 | 895.333
MVZD | 13 | 0 | 12.053 | 0 | 897.394
MVZD | 12 | 0 | 11.944 | 0 | 899.321
MVZD | 11 | 0 | 12.727 | 0 | 901.573
MVZD | 10 | 0 | 13.22 | 0 | 904.219
MVZD | 9 | 0 | 15.223 | 0 | 908.04
MVZD | 8 | 0 | 21.554 | 0 | 915.248
MVZD | 7 | 0 | 17.174 | 0 | 920.015
MVZD | 6 | 0 | 11.867 | 0 | 922.038
MVZD | 5 | 0 | 13.685 | 0 | 925.022
MVZD | 4 | 0 | 21.465 | 0 | 932.192
MVZD | 3 | 0 | 14.634 | 0 | 935.359
MVZD | 2 | 0 | 12.874 | 0 | 937.744
MVZD | 1 | 0 | 12.518 | 0 | 939.854
MVZD | 0 | 0 | 20.029 | 0 | 946.01
MVZD | SUMMARY | 0 | 0 | 989.606 | 962.803
