Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 1.454 | 0 | 626.679
MVZD | 1 | 0 | 1.066 | 0 | 627.19
MVZD | 2 | 0 | 0.932 | 0 | 627.589
MVZD | 3 | 0 | 0.428 | 0 | 627.747
MVZD | 4 | 0 | 0.524 | 0 | 627.987
MVZD | 5 | 0 | 0.695 | 0 | 628.302
MVZD | 6 | 0 | 1.283 | 0 | 628.822
MVZD | 7 | 0 | 1.566 | 0 | 629.431
MVZD | 8 | 0 | 1.669 | 0 | 630.116
MVZD | 9 | 0 | 1.204 | 0 | 630.659
MVZD | 10 | 0 | 1.426 | 0 | 631.304
MVZD | 11 | 0 | 0.653 | 0 | 631.569
MVZD | 12 | 0 | 0.998 | 0 | 631.913
MVZD | 13 | 0 | 0.554 | 0 | 632.202
MVZD | 14 | 0 | 0.76 | 0 | 632.547
MVZD | 15 | 0 | 1.038 | 0 | 632.991
MVZD | 16 | 0 | 0.776 | 0 | 633.379
MVZD | 17 | 0 | 0.928 | 0 | 633.794
MVZD | 18 | 0 | 0.564 | 0 | 634.135
MVZD | 19 | 0 | 1.068 | 0 | 634.603
MVZD | 20 | 0 | 0.575 | 0 | 634.91
MVZD | 21 | 0 | 0.86 | 0 | 635.299
MVZD | 22 | 0 | 0.717 | 0 | 635.664
MVZD | 23 | 0 | 0.804 | 0 | 636.003
MVZD | 24 | 0 | 0.877 | 0 | 636.458
MVZD | 25 | 0 | 1.227 | 0 | 636.966
MVZD | 26 | 0 | 1.714 | 0 | 637.829
MVZD | 27 | 0 | 1.133 | 0 | 638.384
MVZD | 28 | 0 | 0.749 | 0 | 638.757
MVZD | 29 | 0 | 0.915 | 0 | 639.109
MVZD | 30 | 0 | 0.719 | 0 | 639.499
MVZD | 31 | 0 | 1.07 | 0 | 639.998
MVZD | SUMMARY | 0 | 0 | 56.272 | 651.065
