Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_3yr | 0 | 0 | 0.005 | 0 | 308.43
Rlog_3yr | 1 | 0 | 0.003 | 0 | 308.43
Rlog_3yr | 2 | 0 | 0.017 | 0 | 308.43
Rlog_3yr | 3 | 0 | 0.016 | 0 | 308.43
Rlog_3yr | 4 | 0 | 0.003 | 0 | 308.43
Rlog_3yr | 5 | 0 | 0.003 | 0 | 308.43
Rlog_3yr | 6 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 7 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 8 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 9 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 10 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 11 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 12 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 13 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 14 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 15 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 16 | 0 | 0.003 | 0 | 308.43
Rlog_3yr | 17 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 18 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 19 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 20 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 21 | 0 | 0.003 | 0 | 308.43
Rlog_3yr | 22 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 23 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 24 | 0 | 0.003 | 0 | 308.43
Rlog_3yr | 25 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 26 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 27 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 28 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 29 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 30 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | 31 | 0 | 0.002 | 0 | 308.43
Rlog_3yr | SUMMARY | 0 | 0 | 2.524 | 313.07
