Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_4yr | 0 | 0 | 0.06 | 0 | 142.477
Rlog_4yr | 1 | 0 | 0.022 | 0 | 142.477
Rlog_4yr | 2 | 0 | 0.021 | 0 | 142.477
Rlog_4yr | 3 | 0 | 0.021 | 0 | 142.477
Rlog_4yr | 4 | 0 | 0.021 | 0 | 142.477
Rlog_4yr | 5 | 0 | 0.021 | 0 | 142.734
Rlog_4yr | 6 | 0 | 0.021 | 0 | 143.25
Rlog_4yr | 7 | 0 | 0.02 | 0 | 144.023
Rlog_4yr | 8 | 0 | 0.021 | 0 | 144.539
Rlog_4yr | 9 | 0 | 0.021 | 0 | 145.055
Rlog_4yr | 10 | 0 | 0.021 | 0 | 145.57
Rlog_4yr | 11 | 0 | 0.291 | 0 | 145.66
Rlog_4yr | 12 | 0 | 0.02 | 0 | 146.176
Rlog_4yr | 13 | 0 | 0.02 | 0 | 146.691
Rlog_4yr | 14 | 0 | 0.048 | 0 | 147.465
Rlog_4yr | 15 | 0 | 0.02 | 0 | 147.977
Rlog_4yr | 16 | 0 | 0.02 | 0 | 148.492
Rlog_4yr | 17 | 0 | 0.02 | 0 | 149.008
Rlog_4yr | 18 | 0 | 0.02 | 0 | 149.781
Rlog_4yr | 19 | 0 | 0.02 | 0 | 150.297
Rlog_4yr | 20 | 0 | 0.02 | 0 | 150.812
Rlog_4yr | 21 | 0 | 0.02 | 0 | 151.328
Rlog_4yr | 22 | 0 | 0.021 | 0 | 152.102
Rlog_4yr | 23 | 0 | 0.02 | 0 | 152.617
Rlog_4yr | 24 | 0 | 0.02 | 0 | 153.133
Rlog_4yr | 25 | 0 | 0.021 | 0 | 153.648
Rlog_4yr | 26 | 0 | 0.02 | 0 | 154.164
Rlog_4yr | 27 | 0 | 0.02 | 0 | 154.938
Rlog_4yr | 28 | 0 | 0.02 | 0 | 155.453
Rlog_4yr | 29 | 0 | 0.02 | 0 | 155.969
Rlog_4yr | 30 | 0 | 0.021 | 0 | 156.484
Rlog_4yr | 31 | 0 | 0.02 | 0 | 157.258
Rlog_4yr | SUMMARY | 0 | 0 | 39.227 | 175.395
