Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 31 | 0 | 19.838 | 0 | 1233.97
CPAMBB | 30 | 0 | 9.606 | 0 | 1237.78
CPAMBB | 29 | 0 | 12.969 | 0 | 1243.95
CPAMBB | 28 | 0 | 17.82 | 0 | 1253.65
CPAMBB | 27 | 0 | 10.619 | 0 | 1258.2
CPAMBB | 26 | 0 | 6.538 | 0 | 1259.78
CPAMBB | 25 | 0 | 6.434 | 0 | 1261.32
CPAMBB | 24 | 0 | 6.113 | 0 | 1262.7
CPAMBB | 23 | 0 | 11.243 | 0 | 1267.96
CPAMBB | 22 | 0 | 7.319 | 0 | 1270.47
CPAMBB | 21 | 0 | 9.034 | 0 | 1274.51
CPAMBB | 20 | 0 | 14.725 | 0 | 1283.56
CPAMBB | 19 | 0 | 12.242 | 0 | 1290.55
CPAMBB | 18 | 0 | 12.791 | 0 | 1297.06
CPAMBB | 17 | 0 | 15.9 | 0 | 1305.66
CPAMBB | 16 | 0 | 13.654 | 0 | 1312.5
CPAMBB | 15 | 0 | 10.046 | 0 | 1316.86
CPAMBB | 14 | 0 | 7.411 | 0 | 1319.15
CPAMBB | 13 | 0 | 10.433 | 0 | 1323.73
CPAMBB | 12 | 0 | 8.391 | 0 | 1326.54
CPAMBB | 11 | 0 | 13.13 | 0 | 1333.05
CPAMBB | 10 | 0 | 11.646 | 0 | 1338.8
CPAMBB | 9 | 0 | 12.598 | 0 | 1345.86
CPAMBB | 8 | 0 | 10.901 | 0 | 1351.28
CPAMBB | 7 | 0 | 11.727 | 0 | 1357.78
CPAMBB | 6 | 0 | 9.388 | 0 | 1362.29
CPAMBB | 5 | 0 | 6.354 | 0 | 1364.21
CPAMBB | 4 | 0 | 7.613 | 0 | 1367.12
CPAMBB | 3 | 0 | 10.583 | 0 | 1371.52
CPAMBB | 2 | 0 | 7.207 | 0 | 1374.08
CPAMBB | 1 | 0 | 5.77 | 0 | 1375.89
CPAMBB | 0 | 0 | 31.258 | 0 | 1398.97
CPAMBB | SUMMARY | 0 | 0 | 4000.28 | 1486.59
