Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 31 | 0 | 3.087 | 0 | 143.638
CPAMBB | 30 | 0 | 4.619 | 0 | 144.759
CPAMBB | 29 | 0 | 4.401 | 0 | 145.704
CPAMBB | 28 | 0 | 3.422 | 0 | 146.31
CPAMBB | 27 | 0 | 2.012 | 0 | 146.508
CPAMBB | 26 | 0 | 5.576 | 0 | 147.136
CPAMBB | 25 | 0 | 6.132 | 0 | 147.692
CPAMBB | 24 | 0 | 3.469 | 0 | 147.967
CPAMBB | 23 | 0 | 5.066 | 0 | 148.477
CPAMBB | 22 | 0 | 3.181 | 0 | 148.711
CPAMBB | 21 | 0 | 1.674 | 0 | 148.774
CPAMBB | 20 | 0 | 2.094 | 0 | 148.88
CPAMBB | 19 | 0 | 1.916 | 0 | 148.966
CPAMBB | 18 | 0 | 2.881 | 0 | 149.19
CPAMBB | 17 | 0 | 3.272 | 0 | 149.464
CPAMBB | 16 | 0 | 2.691 | 0 | 149.663
CPAMBB | 15 | 0 | 2.388 | 0 | 149.829
CPAMBB | 14 | 0 | 2.692 | 0 | 150.045
CPAMBB | 13 | 0 | 2.854 | 0 | 150.248
CPAMBB | 12 | 0 | 2.636 | 0 | 150.406
CPAMBB | 11 | 0 | 2.475 | 0 | 150.56
CPAMBB | 10 | 0 | 3.244 | 0 | 150.828
CPAMBB | 9 | 0 | 2.671 | 0 | 151.004
CPAMBB | 8 | 0 | 2.678 | 0 | 151.197
CPAMBB | 7 | 0 | 2.54 | 0 | 151.375
CPAMBB | 6 | 0 | 3.461 | 0 | 151.649
CPAMBB | 5 | 0 | 2.71 | 0 | 151.821
CPAMBB | 4 | 0 | 2.347 | 0 | 151.976
CPAMBB | 3 | 0 | 5.1 | 0 | 152.543
CPAMBB | 2 | 0 | 5.983 | 0 | 153.186
CPAMBB | 1 | 0 | 10.283 | 0 | 154.351
CPAMBB | 0 | 0 | 8.108 | 0 | 155.225
CPAMBB | SUMMARY | 0 | 0 | 12076.3 | 159.89
