Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 31 | 0 | 0.971 | 0 | 123.891
CPAMBB | 30 | 0 | 0.794 | 0 | 124.078
CPAMBB | 29 | 0 | 0.706 | 0 | 124.244
CPAMBB | 28 | 0 | 0.731 | 0 | 124.42
CPAMBB | 27 | 0 | 1.109 | 0 | 124.724
CPAMBB | 26 | 0 | 1.822 | 0 | 125.242
CPAMBB | 25 | 0 | 0.918 | 0 | 125.477
CPAMBB | 24 | 0 | 0.873 | 0 | 125.702
CPAMBB | 23 | 0 | 0.59 | 0 | 125.813
CPAMBB | 22 | 0 | 0.616 | 0 | 125.949
CPAMBB | 21 | 0 | 0.644 | 0 | 126.068
CPAMBB | 20 | 0 | 0.538 | 0 | 126.173
CPAMBB | 19 | 0 | 0.868 | 0 | 126.417
CPAMBB | 18 | 0 | 0.551 | 0 | 126.531
CPAMBB | 17 | 0 | 0.653 | 0 | 126.682
CPAMBB | 16 | 0 | 0.616 | 0 | 126.816
CPAMBB | 15 | 0 | 0.954 | 0 | 126.992
CPAMBB | 14 | 0 | 0.79 | 0 | 127.135
CPAMBB | 13 | 0 | 0.435 | 0 | 127.208
CPAMBB | 12 | 0 | 0.807 | 0 | 127.342
CPAMBB | 11 | 0 | 0.453 | 0 | 127.416
CPAMBB | 10 | 0 | 1.74 | 0 | 127.843
CPAMBB | 9 | 0 | 1.555 | 0 | 128.132
CPAMBB | 8 | 0 | 3.286 | 0 | 128.593
CPAMBB | 7 | 0 | 2.383 | 0 | 128.973
CPAMBB | 6 | 0 | 2.134 | 0 | 129.28
CPAMBB | 5 | 0 | 1.075 | 0 | 129.362
CPAMBB | 4 | 0 | 0.481 | 0 | 129.417
CPAMBB | 3 | 0 | 0.469 | 0 | 129.439
CPAMBB | 2 | 0 | 1.366 | 0 | 129.603
CPAMBB | 1 | 0 | 1.75 | 0 | 129.814
CPAMBB | 0 | 0 | 2.288 | 0 | 130.069
CPAMBB | SUMMARY | 0 | 0 | 9643.2 | 133.07
