Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 31 | 0 | 11.415 | 0 | 840.177
MVZD | 30 | 0 | 10.443 | 0 | 842.553
MVZD | 29 | 0 | 9.169 | 0 | 843.801
MVZD | 28 | 0 | 9.936 | 0 | 845.454
MVZD | 27 | 0 | 12.351 | 0 | 849.413
MVZD | 26 | 0 | 13.64 | 0 | 854.527
MVZD | 25 | 0 | 12.313 | 0 | 858.196
MVZD | 24 | 0 | 12.741 | 0 | 862.219
MVZD | 23 | 0 | 11.845 | 0 | 865.536
MVZD | 22 | 0 | 12.222 | 0 | 869.146
MVZD | 21 | 0 | 18.502 | 0 | 877.561
MVZD | 20 | 0 | 17.407 | 0 | 883.621
MVZD | 19 | 0 | 11.425 | 0 | 885.472
MVZD | 18 | 0 | 10.903 | 0 | 887.12
MVZD | 17 | 0 | 12.885 | 0 | 889.973
MVZD | 16 | 0 | 10.1 | 0 | 891.113
MVZD | 15 | 0 | 11.248 | 0 | 892.948
MVZD | 14 | 0 | 12.481 | 0 | 895.333
MVZD | 13 | 0 | 12.173 | 0 | 897.394
MVZD | 12 | 0 | 11.944 | 0 | 899.321
MVZD | 11 | 0 | 12.514 | 0 | 901.573
MVZD | 10 | 0 | 13.077 | 0 | 904.219
MVZD | 9 | 0 | 15.346 | 0 | 908.04
MVZD | 8 | 0 | 20.915 | 0 | 915.248
MVZD | 7 | 0 | 16.49 | 0 | 920.015
MVZD | 6 | 0 | 11.358 | 0 | 922.038
MVZD | 5 | 0 | 13.281 | 0 | 925.022
MVZD | 4 | 0 | 20.876 | 0 | 932.192
MVZD | 3 | 0 | 13.749 | 0 | 935.359
MVZD | 2 | 0 | 12.37 | 0 | 937.744
MVZD | 1 | 0 | 11.967 | 0 | 939.854
MVZD | 0 | 0 | 19.412 | 0 | 946.01
MVZD | SUMMARY | 0 | 0 | 19341.1 | 962.803
