Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_2yr | 0 | 0 | 0.363 | 0 | 122.077
Rlog_2yr | 1 | 0 | 0.027 | 0 | 122.647
Rlog_2yr | 2 | 0 | 0.021 | 0 | 123.217
Rlog_2yr | 3 | 0 | 0.021 | 0 | 123.788
Rlog_2yr | 4 | 0 | 0.021 | 0 | 124.358
Rlog_2yr | 5 | 0 | 0.021 | 0 | 124.928
Rlog_2yr | 6 | 0 | 0.021 | 0 | 125.498
Rlog_2yr | 7 | 0 | 0.021 | 0 | 126.068
Rlog_2yr | 8 | 0 | 0.022 | 0 | 126.638
Rlog_2yr | 9 | 0 | 0.021 | 0 | 127.209
Rlog_2yr | 10 | 0 | 0.021 | 0 | 127.779
Rlog_2yr | 11 | 0 | 0.036 | 0 | 128.349
Rlog_2yr | 12 | 0 | 0.021 | 0 | 128.919
Rlog_2yr | 13 | 0 | 0.022 | 0 | 129.489
Rlog_2yr | 14 | 0 | 0.021 | 0 | 130.059
Rlog_2yr | 15 | 0 | 0.021 | 0 | 130.63
Rlog_2yr | 16 | 0 | 0.021 | 0 | 131.2
Rlog_2yr | 17 | 0 | 0.021 | 0 | 131.77
Rlog_2yr | 18 | 0 | 0.021 | 0 | 132.34
Rlog_2yr | 19 | 0 | 0.021 | 0 | 132.91
Rlog_2yr | 20 | 0 | 0.021 | 0 | 133.48
Rlog_2yr | 21 | 0 | 0.022 | 0 | 134.051
Rlog_2yr | 22 | 0 | 0.023 | 0 | 134.621
Rlog_2yr | 23 | 0 | 0.022 | 0 | 135.191
Rlog_2yr | 24 | 0 | 0.023 | 0 | 135.761
Rlog_2yr | 25 | 0 | 0.022 | 0 | 136.331
Rlog_2yr | 26 | 0 | 0.021 | 0 | 136.901
Rlog_2yr | 27 | 0 | 0.022 | 0 | 137.472
Rlog_2yr | 28 | 0 | 0.021 | 0 | 138.042
Rlog_2yr | 29 | 0 | 0.022 | 0 | 138.612
Rlog_2yr | 30 | 0 | 0.022 | 0 | 139.182
Rlog_2yr | 31 | 0 | 0.022 | 0 | 139.752
Rlog_2yr | SUMMARY | 0 | 0 | 622.833 | 236.954
