Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_NoSnap | 0 | 0 | 0.003 | 0 | 180.547
Rlog_NoSnap | 1 | 0 | 0.001 | 0 | 180.601
Rlog_NoSnap | 2 | 0 | 0.016 | 0 | 180.655
Rlog_NoSnap | 3 | 0 | 0.001 | 0 | 180.708
Rlog_NoSnap | 4 | 0 | 0.001 | 0 | 180.762
Rlog_NoSnap | 5 | 0 | 0.001 | 0 | 180.816
Rlog_NoSnap | 6 | 0 | 0.001 | 0 | 180.87
Rlog_NoSnap | 7 | 0 | 0.001 | 0 | 180.924
Rlog_NoSnap | 8 | 0 | 0.001 | 0 | 180.977
Rlog_NoSnap | 9 | 0 | 0.001 | 0 | 181.031
Rlog_NoSnap | 10 | 0 | 0.001 | 0 | 181.085
Rlog_NoSnap | 11 | 0 | 0.002 | 0 | 181.139
Rlog_NoSnap | 12 | 0 | 0.001 | 0 | 181.192
Rlog_NoSnap | 13 | 0 | 0.001 | 0 | 181.246
Rlog_NoSnap | 14 | 0 | 0.001 | 0 | 181.3
Rlog_NoSnap | 15 | 0 | 0.001 | 0 | 181.354
Rlog_NoSnap | 16 | 0 | 0.001 | 0 | 181.407
Rlog_NoSnap | 17 | 0 | 0.001 | 0 | 181.461
Rlog_NoSnap | 18 | 0 | 0.001 | 0 | 181.515
Rlog_NoSnap | 19 | 0 | 0.001 | 0 | 181.569
Rlog_NoSnap | 20 | 0 | 0.001 | 0 | 181.622
Rlog_NoSnap | 21 | 0 | 0.001 | 0 | 181.676
Rlog_NoSnap | 22 | 0 | 0.001 | 0 | 181.73
Rlog_NoSnap | 23 | 0 | 0.001 | 0 | 181.784
Rlog_NoSnap | 24 | 0 | 0.001 | 0 | 181.838
Rlog_NoSnap | 25 | 0 | 0.001 | 0 | 181.891
Rlog_NoSnap | 26 | 0 | 0.001 | 0 | 181.945
Rlog_NoSnap | 27 | 0 | 0.001 | 0 | 181.999
Rlog_NoSnap | 28 | 0 | 0.001 | 0 | 182.053
Rlog_NoSnap | 29 | 0 | 0.001 | 0 | 182.106
Rlog_NoSnap | 30 | 0 | 0.001 | 0 | 182.16
Rlog_NoSnap | 31 | 0 | 0.001 | 0 | 182.213
Rlog_NoSnap | SUMMARY | 0 | 0 | 0.969 | 183.934
