Algo | QType | QID | Count | Hash | Time_ms | Mem_MB | Nodes
Rlog_3yr | Range_Small | 0 | 13 | 77370775039 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 1 | 32 | 53711026007 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 2 | 22 | 129856243729 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 3 | 23 | 125861566061 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 4 | 12 | 62231256115 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 5 | 8 | 24044512384 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 6 | 7 | 30210729085 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 7 | 25 | 137139152206 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 8 | 20 | 69205439825 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 9 | 21 | 101048337549 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 10 | 5 | 10444192042 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 11 | 159 | 1224908840390 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 12 | 27 | 152094047076 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 13 | 64 | 498902711018 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 14 | 9 | 62398590491 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 15 | 9 | 42692757318 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 16 | 17 | 94167736767 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 17 | 17 | 54936443278 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 18 | 91 | 300755550064 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 19 | 11 | 49462926783 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 20 | 40 | 276082178268 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 21 | 8 | 20530185936 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 22 | 15 | 121533916642 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 23 | 41 | 316751500055 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 24 | 24 | 85875862369 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 25 | 23 | 109186965647 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 26 | 18 | 75803961986 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 27 | 17 | 135957155180 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 28 | 19 | 76366734289 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 29 | 6 | 39220518399 | 6.10885 | 157.997 | 3517886
Rlog_3yr | Range_Small | 30 | 24 | 119721156575 | 6.10885 | 157.997 | 3517886
