Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 1.208 | 0 | 114.065
CPAMBB | 1 | 0 | 0.85 | 0 | 114.276
CPAMBB | 2 | 0 | 0.656 | 0 | 114.435
CPAMBB | 3 | 0 | 0.265 | 0 | 114.466
CPAMBB | 4 | 0 | 0.362 | 0 | 114.526
CPAMBB | 5 | 0 | 0.48 | 0 | 114.611
CPAMBB | 6 | 0 | 1.059 | 0 | 114.909
CPAMBB | 7 | 0 | 1.208 | 0 | 115.278
CPAMBB | 8 | 0 | 1.414 | 0 | 115.718
CPAMBB | 9 | 0 | 0.99 | 0 | 115.999
CPAMBB | 10 | 0 | 1.353 | 0 | 116.42
CPAMBB | 11 | 0 | 0.422 | 0 | 116.496
CPAMBB | 12 | 0 | 0.649 | 0 | 116.635
CPAMBB | 13 | 0 | 0.441 | 0 | 116.718
CPAMBB | 14 | 0 | 0.609 | 0 | 116.865
CPAMBB | 15 | 0 | 0.765 | 0 | 117.046
CPAMBB | 16 | 0 | 0.614 | 0 | 117.185
CPAMBB | 17 | 0 | 0.659 | 0 | 117.339
CPAMBB | 18 | 0 | 0.559 | 0 | 117.458
CPAMBB | 19 | 0 | 0.88 | 0 | 117.704
CPAMBB | 20 | 0 | 0.648 | 0 | 117.813
CPAMBB | 21 | 0 | 0.586 | 0 | 117.941
CPAMBB | 22 | 0 | 0.73 | 0 | 118.079
CPAMBB | 23 | 0 | 0.533 | 0 | 118.194
CPAMBB | 24 | 0 | 1.015 | 0 | 118.42
CPAMBB | 25 | 0 | 1.077 | 0 | 118.658
CPAMBB | 26 | 0 | 3.7 | 0 | 119.18
CPAMBB | 27 | 0 | 2.375 | 0 | 119.481
CPAMBB | 28 | 0 | 1.594 | 0 | 119.659
CPAMBB | 29 | 0 | 1.284 | 0 | 119.827
CPAMBB | 30 | 0 | 1.454 | 0 | 120.015
CPAMBB | 31 | 0 | 1.728 | 0 | 120.26
CPAMBB | SUMMARY | 0 | 0 | 9591.94 | 123.653
