Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 15 | 0 | 16.187 | 0 | 728.754
MVZD | 14 | 0 | 14.616 | 0 | 733.435
MVZD | 13 | 0 | 10.148 | 0 | 735.323
MVZD | 12 | 0 | 8.521 | 0 | 736.679
MVZD | 11 | 0 | 12.104 | 0 | 739.507
MVZD | 10 | 0 | 14.975 | 0 | 744.507
MVZD | 9 | 0 | 14.815 | 0 | 749.34
MVZD | 8 | 0 | 16.23 | 0 | 754.805
MVZD | 7 | 0 | 10.147 | 0 | 757.151
MVZD | 6 | 0 | 11.487 | 0 | 759.89
MVZD | 5 | 0 | 15.538 | 0 | 765.182
MVZD | 4 | 0 | 14.645 | 0 | 770.006
MVZD | 3 | 0 | 13.676 | 0 | 774.274
MVZD | 2 | 0 | 9.588 | 0 | 776.292
MVZD | 1 | 0 | 10.495 | 0 | 778.64
MVZD | 0 | 0 | 18.039 | 0 | 784.978
MVZD | SUMMARY | 0 | 0 | 509.789 | 825.39
