Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 5.749 | 0 | 819.459
CPAMBB | 1 | 0 | 4.89 | 0 | 823.139
CPAMBB | 2 | 0 | 2.978 | 0 | 825.25
CPAMBB | 3 | 0 | 3.107 | 0 | 827.307
CPAMBB | 4 | 0 | 2.484 | 0 | 828.894
CPAMBB | 5 | 0 | 2.461 | 0 | 830.443
CPAMBB | 6 | 0 | 3.639 | 0 | 833.056
CPAMBB | 7 | 0 | 2.032 | 0 | 834.319
CPAMBB | 8 | 0 | 2.47 | 0 | 835.845
CPAMBB | 9 | 0 | 1.928 | 0 | 836.83
CPAMBB | 10 | 0 | 4.15 | 0 | 839.791
CPAMBB | 11 | 0 | 6.339 | 0 | 844.71
CPAMBB | 12 | 0 | 3.272 | 0 | 846.949
CPAMBB | 13 | 0 | 4.888 | 0 | 850.772
CPAMBB | 14 | 0 | 5.499 | 0 | 854.774
CPAMBB | 15 | 0 | 2.842 | 0 | 856.682
CPAMBB | SUMMARY | 0 | 0 | 2273.66 | 886.001
