Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 15 | 0 | 3.253 | 0 | 949.904
CPAMBB | 14 | 0 | 2.697 | 0 | 951.687
CPAMBB | 13 | 0 | 6.043 | 0 | 956.724
CPAMBB | 12 | 0 | 3.402 | 0 | 959.245
CPAMBB | 11 | 0 | 2.122 | 0 | 960.676
CPAMBB | 10 | 0 | 1.826 | 0 | 961.944
CPAMBB | 9 | 0 | 2.803 | 0 | 963.884
CPAMBB | 8 | 0 | 2.394 | 0 | 965.486
CPAMBB | 7 | 0 | 2.7 | 0 | 967.246
CPAMBB | 6 | 0 | 1.818 | 0 | 968.434
CPAMBB | 5 | 0 | 3.672 | 0 | 971.033
CPAMBB | 4 | 0 | 5.075 | 0 | 974.938
CPAMBB | 3 | 0 | 4.843 | 0 | 978.383
CPAMBB | 2 | 0 | 1.46 | 0 | 979.165
CPAMBB | 1 | 0 | 1.785 | 0 | 980.2
CPAMBB | 0 | 0 | 2.99 | 0 | 982.237
CPAMBB | SUMMARY | 0 | 0 | 1951.99 | 1003.71
