Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 18.157 | 0 | 333.887
MVZD | 1 | 0 | 11.218 | 0 | 338.455
MVZD | 2 | 0 | 11.421 | 0 | 343.109
MVZD | 3 | 0 | 14.357 | 0 | 349.7
MVZD | 4 | 0 | 14.355 | 0 | 356.313
MVZD | 5 | 0 | 16.781 | 0 | 363.681
MVZD | 6 | 0 | 12.672 | 0 | 368.945
MVZD | 7 | 0 | 12.407 | 0 | 373.893
MVZD | 8 | 0 | 16.318 | 0 | 381.796
MVZD | 9 | 0 | 15.021 | 0 | 388.919
MVZD | 10 | 0 | 15.516 | 0 | 396.199
MVZD | 11 | 0 | 11.649 | 0 | 400.854
MVZD | 12 | 0 | 9.754 | 0 | 404.543
MVZD | 13 | 0 | 12.225 | 0 | 408.899
MVZD | 14 | 0 | 15.186 | 0 | 415.405
MVZD | 15 | 0 | 15.148 | 0 | 422.412
MVZD | SUMMARY | 0 | 0 | 520.566 | 506.638
