Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 15 | 0 | 2.636 | 0 | 1005.24
CPAMBB | 14 | 0 | 5.296 | 0 | 1008.96
CPAMBB | 13 | 0 | 5.391 | 0 | 1012.58
CPAMBB | 12 | 0 | 3.313 | 0 | 1014.74
CPAMBB | 11 | 0 | 6.307 | 0 | 1019.62
CPAMBB | 10 | 0 | 4.594 | 0 | 1022.61
CPAMBB | 9 | 0 | 1.772 | 0 | 1023.24
CPAMBB | 8 | 0 | 2.088 | 0 | 1024.39
CPAMBB | 7 | 0 | 2.13 | 0 | 1025.29
CPAMBB | 6 | 0 | 4.33 | 0 | 1028.12
CPAMBB | 5 | 0 | 2.464 | 0 | 1029.46
CPAMBB | 4 | 0 | 2.618 | 0 | 1030.91
CPAMBB | 3 | 0 | 3.218 | 0 | 1032.78
CPAMBB | 2 | 0 | 3.083 | 0 | 1034.54
CPAMBB | 1 | 0 | 5.366 | 0 | 1038.06
CPAMBB | 0 | 0 | 6.932 | 0 | 1042.9
CPAMBB | SUMMARY | 0 | 0 | 1931.2 | 1065.74
