Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 9.136 | 0 | 510.357
MVZD | 1 | 0 | 6.899 | 0 | 513.115
MVZD | 2 | 0 | 5.614 | 0 | 515.428
MVZD | 3 | 0 | 5.462 | 0 | 517.823
MVZD | 4 | 0 | 5.519 | 0 | 520.023
MVZD | 5 | 0 | 5.316 | 0 | 522.22
MVZD | 6 | 0 | 5.192 | 0 | 524.279
MVZD | 7 | 0 | 5.242 | 0 | 526.376
MVZD | 8 | 0 | 5.344 | 0 | 528.661
MVZD | 9 | 0 | 5.376 | 0 | 530.831
MVZD | 10 | 0 | 5.129 | 0 | 532.542
MVZD | 11 | 0 | 6.54 | 0 | 535.294
MVZD | 12 | 0 | 7.375 | 0 | 538.488
MVZD | 13 | 0 | 6.778 | 0 | 541.433
MVZD | 14 | 0 | 8.842 | 0 | 545.525
MVZD | 15 | 0 | 8.874 | 0 | 549.199
MVZD | SUMMARY | 0 | 0 | 202.893 | 585.215
