Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 1.9 | 0 | 620.407
MVZD | 1 | 0 | 1.376 | 0 | 620.949
MVZD | 2 | 0 | 1.117 | 0 | 621.466
MVZD | 3 | 0 | 2.34 | 0 | 622.535
MVZD | 4 | 0 | 2.727 | 0 | 623.709
MVZD | 5 | 0 | 2.264 | 0 | 624.599
MVZD | 6 | 0 | 1.422 | 0 | 625.227
MVZD | 7 | 0 | 1.708 | 0 | 625.995
MVZD | 8 | 0 | 1.526 | 0 | 626.774
MVZD | 9 | 0 | 1.75 | 0 | 627.571
MVZD | 10 | 0 | 1.49 | 0 | 628.251
MVZD | 11 | 0 | 1.534 | 0 | 628.943
MVZD | 12 | 0 | 1.888 | 0 | 629.877
MVZD | 13 | 0 | 2.871 | 0 | 631.264
MVZD | 14 | 0 | 1.688 | 0 | 631.979
MVZD | 15 | 0 | 1.883 | 0 | 632.85
MVZD | SUMMARY | 0 | 0 | 56.49 | 643.917
