Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 15 | 0 | 33.121 | 0 | 1446.7
CPAMBB | 14 | 0 | 27.483 | 0 | 1453.3
CPAMBB | 13 | 0 | 46.753 | 0 | 1476.93
CPAMBB | 12 | 0 | 42.231 | 0 | 1494.34
CPAMBB | 11 | 0 | 38.845 | 0 | 1508.92
CPAMBB | 10 | 0 | 64.275 | 0 | 1547.02
CPAMBB | 9 | 0 | 31.016 | 0 | 1553.73
CPAMBB | 8 | 0 | 28.855 | 0 | 1561.72
CPAMBB | 7 | 0 | 30.116 | 0 | 1571.48
CPAMBB | 6 | 0 | 27.993 | 0 | 1578.79
CPAMBB | 5 | 0 | 30.897 | 0 | 1589.11
CPAMBB | 4 | 0 | 46.128 | 0 | 1612.66
CPAMBB | 3 | 0 | 40.755 | 0 | 1631.12
CPAMBB | 2 | 0 | 58.345 | 0 | 1666.01
CPAMBB | 1 | 0 | 41.174 | 0 | 1684.61
CPAMBB | 0 | 0 | 44.66 | 0 | 1706.67
CPAMBB | SUMMARY | 0 | 0 | 2254.01 | 1734.86
