Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 15 | 0 | 26.342 | 0 | 829.937
MVZD | 14 | 0 | 22.596 | 0 | 832.606
MVZD | 13 | 0 | 33.726 | 0 | 841.432
MVZD | 12 | 0 | 31.239 | 0 | 848.611
MVZD | 11 | 0 | 28.866 | 0 | 854.946
MVZD | 10 | 0 | 40.471 | 0 | 867.776
MVZD | 9 | 0 | 23.481 | 0 | 871.077
MVZD | 8 | 0 | 24.45 | 0 | 874.991
MVZD | 7 | 0 | 24.599 | 0 | 878.911
MVZD | 6 | 0 | 25.38 | 0 | 882.853
MVZD | 5 | 0 | 27.284 | 0 | 887.691
MVZD | 4 | 0 | 35.539 | 0 | 896.869
MVZD | 3 | 0 | 32.185 | 0 | 903.446
MVZD | 2 | 0 | 35.08 | 0 | 913.152
MVZD | 1 | 0 | 26.52 | 0 | 918.482
MVZD | 0 | 0 | 29.871 | 0 | 925.231
MVZD | SUMMARY | 0 | 0 | 1061.11 | 942.023
