Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 29.868 | 0 | 48.7543
MVZD | 1 | 0 | 26.06 | 0 | 58.4961
MVZD | 2 | 0 | 32.315 | 0 | 71.3601
MVZD | 3 | 0 | 26.437 | 0 | 80.7014
MVZD | 4 | 0 | 27.698 | 0 | 90.6399
MVZD | 5 | 0 | 24.988 | 0 | 99.5706
MVZD | 6 | 0 | 26.344 | 0 | 108.425
MVZD | 7 | 0 | 25.417 | 0 | 117.213
MVZD | 8 | 0 | 24.581 | 0 | 125.461
MVZD | 9 | 0 | 23.92 | 0 | 133.49
MVZD | 10 | 0 | 31.522 | 0 | 145.697
MVZD | 11 | 0 | 25.425 | 0 | 154.569
MVZD | 12 | 0 | 27.766 | 0 | 164.378
MVZD | 13 | 0 | 28.442 | 0 | 174.747
MVZD | 14 | 0 | 24.965 | 0 | 183.283
MVZD | 15 | 0 | 26.778 | 0 | 192.584
MVZD | SUMMARY | 0 | 0 | 1102.32 | 326.197
