Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_NoSnap | 0 | 0 | 1.761 | 0 | 51.7383
Rlog_NoSnap | 1 | 0 | 0.138 | 0 | 54.5742
Rlog_NoSnap | 2 | 0 | 0.125 | 0 | 57.668
Rlog_NoSnap | 3 | 0 | 0.122 | 0 | 60.5039
Rlog_NoSnap | 4 | 0 | 0.126 | 0 | 63.5977
Rlog_NoSnap | 5 | 0 | 0.13 | 0 | 66.4336
Rlog_NoSnap | 6 | 0 | 0.122 | 0 | 69.5273
Rlog_NoSnap | 7 | 0 | 0.126 | 0 | 72.3633
Rlog_NoSnap | 8 | 0 | 0.124 | 0 | 75.457
Rlog_NoSnap | 9 | 0 | 0.121 | 0 | 78.293
Rlog_NoSnap | 10 | 0 | 0.12 | 0 | 81.3867
Rlog_NoSnap | 11 | 0 | 0.161 | 0 | 84.2227
Rlog_NoSnap | 12 | 0 | 0.123 | 0 | 87.3164
Rlog_NoSnap | 13 | 0 | 0.122 | 0 | 90.1523
Rlog_NoSnap | 14 | 0 | 0.123 | 0 | 93.2461
Rlog_NoSnap | 15 | 0 | 0.124 | 0 | 96.082
Rlog_NoSnap | SUMMARY | 0 | 0 | 51.891 | 149.547
