Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_4yr | 15 | 0 | 1.823 | 0 | 563.141
Rlog_4yr | 14 | 0 | 0.13 | 0 | 566.234
Rlog_4yr | 13 | 0 | 0.125 | 0 | 569.07
Rlog_4yr | 12 | 0 | 0.128 | 0 | 572.164
Rlog_4yr | 11 | 0 | 0.13 | 0 | 575
Rlog_4yr | 10 | 0 | 0.119 | 0 | 578.094
Rlog_4yr | 9 | 0 | 0.136 | 0 | 580.93
Rlog_4yr | 8 | 0 | 0.121 | 0 | 584.023
Rlog_4yr | 7 | 0 | 0.12 | 0 | 586.859
Rlog_4yr | 6 | 0 | 0.118 | 0 | 589.953
Rlog_4yr | 5 | 0 | 0.12 | 0 | 592.789
Rlog_4yr | 4 | 0 | 0.124 | 0 | 595.883
Rlog_4yr | 3 | 0 | 0.121 | 0 | 598.715
Rlog_4yr | 2 | 0 | 0.124 | 0 | 601.809
Rlog_4yr | 1 | 0 | 0.123 | 0 | 604.645
Rlog_4yr | 0 | 0 | 0.122 | 0 | 607.738
Rlog_4yr | SUMMARY | 0 | 0 | 59.66 | 655.125
