Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 13.598 | 0 | 688.961
CPAMBB | 1 | 0 | 9.074 | 0 | 694.885
CPAMBB | 2 | 0 | 6.36 | 0 | 698.175
CPAMBB | 3 | 0 | 7.035 | 0 | 701.826
CPAMBB | 4 | 0 | 6.213 | 0 | 704.993
CPAMBB | 5 | 0 | 6.447 | 0 | 708.255
CPAMBB | 6 | 0 | 6.064 | 0 | 711.243
CPAMBB | 7 | 0 | 5.919 | 0 | 714.272
CPAMBB | 8 | 0 | 6.799 | 0 | 717.819
CPAMBB | 9 | 0 | 6.339 | 0 | 720.893
CPAMBB | 10 | 0 | 4.903 | 0 | 722.894
CPAMBB | 11 | 0 | 8.705 | 0 | 728.068
CPAMBB | 12 | 0 | 10.198 | 0 | 734.772
CPAMBB | 13 | 0 | 9.452 | 0 | 740.935
CPAMBB | 14 | 0 | 14.184 | 0 | 751.227
CPAMBB | 15 | 0 | 13.418 | 0 | 760.44
CPAMBB | SUMMARY | 0 | 0 | 1779.95 | 815.119
