Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 29.942 | 0 | 390.734
CPAMBB | 1 | 0 | 15.755 | 0 | 398.454
CPAMBB | 2 | 0 | 14.115 | 0 | 404.999
CPAMBB | 3 | 0 | 20.391 | 0 | 417.2
CPAMBB | 4 | 0 | 19.566 | 0 | 429.044
CPAMBB | 5 | 0 | 22.37 | 0 | 441.723
CPAMBB | 6 | 0 | 19.197 | 0 | 450.514
CPAMBB | 7 | 0 | 16.935 | 0 | 458.652
CPAMBB | 8 | 0 | 25.456 | 0 | 475.359
CPAMBB | 9 | 0 | 22.567 | 0 | 489.484
CPAMBB | 10 | 0 | 22.05 | 0 | 503.828
CPAMBB | 11 | 0 | 14.217 | 0 | 511.222
CPAMBB | 12 | 0 | 11.118 | 0 | 515.871
CPAMBB | 13 | 0 | 13.347 | 0 | 522.715
CPAMBB | 14 | 0 | 21.75 | 0 | 536.195
CPAMBB | 15 | 0 | 23.815 | 0 | 551.516
CPAMBB | SUMMARY | 0 | 0 | 1778.25 | 679.853
