Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_5yr | 0 | 0 | 0.392 | 0 | 158.515
Rlog_5yr | 1 | 0 | 0.02 | 0 | 159.033
Rlog_5yr | 2 | 0 | 0.02 | 0 | 159.551
Rlog_5yr | 3 | 0 | 0.02 | 0 | 160.069
Rlog_5yr | 4 | 0 | 0.019 | 0 | 160.587
Rlog_5yr | 5 | 0 | 0.019 | 0 | 161.105
Rlog_5yr | 6 | 0 | 0.019 | 0 | 161.624
Rlog_5yr | 7 | 0 | 0.019 | 0 | 162.142
Rlog_5yr | 8 | 0 | 0.019 | 0 | 162.66
Rlog_5yr | 9 | 0 | 0.019 | 0 | 163.178
Rlog_5yr | 10 | 0 | 0.019 | 0 | 163.696
Rlog_5yr | 11 | 0 | 0.019 | 0 | 164.214
Rlog_5yr | 12 | 0 | 0.019 | 0 | 164.732
Rlog_5yr | 13 | 0 | 0.019 | 0 | 165.25
Rlog_5yr | 14 | 0 | 0.019 | 0 | 165.768
Rlog_5yr | 15 | 0 | 0.018 | 0 | 166.286
Rlog_5yr | SUMMARY | 0 | 0 | 4.565 | 174.575
