Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_1yr | 0 | 0 | 0.079 | 0 | 187.086
Rlog_1yr | 1 | 0 | 0.046 | 0 | 188.227
Rlog_1yr | 2 | 0 | 0.046 | 0 | 189.367
Rlog_1yr | 3 | 0 | 0.045 | 0 | 190.507
Rlog_1yr | 4 | 0 | 0.045 | 0 | 191.648
Rlog_1yr | 5 | 0 | 0.044 | 0 | 192.788
Rlog_1yr | 6 | 0 | 0.045 | 0 | 193.928
Rlog_1yr | 7 | 0 | 0.045 | 0 | 195.069
Rlog_1yr | 8 | 0 | 0.044 | 0 | 196.209
Rlog_1yr | 9 | 0 | 0.043 | 0 | 197.349
Rlog_1yr | 10 | 0 | 0.044 | 0 | 198.49
Rlog_1yr | 11 | 0 | 0.044 | 0 | 199.63
Rlog_1yr | 12 | 0 | 0.044 | 0 | 200.77
Rlog_1yr | 13 | 0 | 0.044 | 0 | 201.91
Rlog_1yr | 14 | 0 | 0.044 | 0 | 203.051
Rlog_1yr | 15 | 0 | 0.043 | 0 | 204.191
Rlog_1yr | SUMMARY | 0 | 0 | 618.567 | 348.781
