Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 6.876 | 0 | 82.3001
CPAMBB | 1 | 0 | 5.396 | 0 | 83.1371
CPAMBB | 2 | 0 | 3.882 | 0 | 83.5249
CPAMBB | 3 | 0 | 4.144 | 0 | 83.9658
CPAMBB | 4 | 0 | 3.863 | 0 | 84.3387
CPAMBB | 5 | 0 | 3.983 | 0 | 84.7399
CPAMBB | 6 | 0 | 3.786 | 0 | 85.1169
CPAMBB | 7 | 0 | 3.873 | 0 | 85.5096
CPAMBB | 8 | 0 | 3.996 | 0 | 85.9496
CPAMBB | 9 | 0 | 3.892 | 0 | 86.3347
CPAMBB | 10 | 0 | 3.36 | 0 | 86.5622
CPAMBB | 11 | 0 | 4.786 | 0 | 87.2798
CPAMBB | 12 | 0 | 5.368 | 0 | 88.1349
CPAMBB | 13 | 0 | 5.391 | 0 | 88.9641
CPAMBB | 14 | 0 | 7.226 | 0 | 90.4345
CPAMBB | 15 | 0 | 7.001 | 0 | 91.8439
CPAMBB | SUMMARY | 0 | 0 | 4953.4 | 98.4492
