Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 15 | 0 | 1.648 | 0 | 118.101
CPAMBB | 14 | 0 | 1.312 | 0 | 118.41
CPAMBB | 13 | 0 | 3.071 | 0 | 119.189
CPAMBB | 12 | 0 | 3.1 | 0 | 119.608
CPAMBB | 11 | 0 | 1.978 | 0 | 119.835
CPAMBB | 10 | 0 | 1.646 | 0 | 120.036
CPAMBB | 9 | 0 | 2.057 | 0 | 120.371
CPAMBB | 8 | 0 | 1.446 | 0 | 120.631
CPAMBB | 7 | 0 | 1.647 | 0 | 120.913
CPAMBB | 6 | 0 | 1.158 | 0 | 121.112
CPAMBB | 5 | 0 | 2.003 | 0 | 121.589
CPAMBB | 4 | 0 | 4.089 | 0 | 122.248
CPAMBB | 3 | 0 | 4.47 | 0 | 122.844
CPAMBB | 2 | 0 | 1.304 | 0 | 122.952
CPAMBB | 1 | 0 | 1.701 | 0 | 123.117
CPAMBB | 0 | 0 | 2.93 | 0 | 123.408
CPAMBB | SUMMARY | 0 | 0 | 4418.57 | 126.409
