Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 41.008 | 0 | 6.76346
CPAMBB | 1 | 0 | 28.901 | 0 | 8.31322
CPAMBB | 2 | 0 | 37.843 | 0 | 10.9277
CPAMBB | 3 | 0 | 28.076 | 0 | 12.2986
CPAMBB | 4 | 0 | 29.068 | 0 | 13.687
CPAMBB | 5 | 0 | 25.267 | 0 | 14.7158
CPAMBB | 6 | 0 | 25.248 | 0 | 15.7379
CPAMBB | 7 | 0 | 27.16 | 0 | 16.9459
CPAMBB | 8 | 0 | 24.816 | 0 | 17.9486
CPAMBB | 9 | 0 | 24.911 | 0 | 18.9753
CPAMBB | 10 | 0 | 37.364 | 0 | 21.4368
CPAMBB | 11 | 0 | 26.465 | 0 | 22.6263
CPAMBB | 12 | 0 | 28.902 | 0 | 24.0805
CPAMBB | 13 | 0 | 31.414 | 0 | 25.8312
CPAMBB | 14 | 0 | 25.704 | 0 | 27.0371
CPAMBB | 15 | 0 | 28.057 | 0 | 28.4792
CPAMBB | SUMMARY | 0 | 0 | 7909.79 | 43.5873
