Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 1.819 | 0 | 108.835
CPAMBB | 1 | 0 | 1.002 | 0 | 109.01
CPAMBB | 2 | 0 | 0.874 | 0 | 109.136
CPAMBB | 3 | 0 | 2.212 | 0 | 109.717
CPAMBB | 4 | 0 | 2.448 | 0 | 110.35
CPAMBB | 5 | 0 | 1.861 | 0 | 110.827
CPAMBB | 6 | 0 | 1.104 | 0 | 111.041
CPAMBB | 7 | 0 | 1.364 | 0 | 111.335
CPAMBB | 8 | 0 | 1.288 | 0 | 111.606
CPAMBB | 9 | 0 | 2.731 | 0 | 111.951
CPAMBB | 10 | 0 | 1.101 | 0 | 112.165
CPAMBB | 11 | 0 | 1.283 | 0 | 112.4
CPAMBB | 12 | 0 | 2.078 | 0 | 112.827
CPAMBB | 13 | 0 | 5.172 | 0 | 113.608
CPAMBB | 14 | 0 | 2.773 | 0 | 113.923
CPAMBB | 15 | 0 | 3.241 | 0 | 114.319
CPAMBB | SUMMARY | 0 | 0 | 4459.62 | 117.712
