Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 16.073 | 0 | 46.7001
CPAMBB | 1 | 0 | 9.28 | 0 | 47.6418
CPAMBB | 2 | 0 | 8.568 | 0 | 48.4167
CPAMBB | 3 | 0 | 11.292 | 0 | 49.865
CPAMBB | 4 | 0 | 11.111 | 0 | 51.2908
CPAMBB | 5 | 0 | 11.244 | 0 | 52.7517
CPAMBB | 6 | 0 | 9.56 | 0 | 53.8003
CPAMBB | 7 | 0 | 9.424 | 0 | 54.7936
CPAMBB | 8 | 0 | 13.117 | 0 | 56.8518
CPAMBB | 9 | 0 | 12.703 | 0 | 58.5593
CPAMBB | 10 | 0 | 17.869 | 0 | 60.3502
CPAMBB | 11 | 0 | 13.492 | 0 | 61.3229
CPAMBB | 12 | 0 | 10.18 | 0 | 61.8783
CPAMBB | 13 | 0 | 12.592 | 0 | 62.7543
CPAMBB | 14 | 0 | 20.284 | 0 | 64.5404
CPAMBB | 15 | 0 | 22.808 | 0 | 66.5673
CPAMBB | SUMMARY | 0 | 0 | 6761.5 | 81.0972
