Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_1yr | 31 | 0 | 0.003 | 0 | 853.942
Rlog_1yr | 30 | 0 | 0.001 | 0 | 853.996
Rlog_1yr | 29 | 0 | 0.001 | 0 | 854.05
Rlog_1yr | 28 | 0 | 0.001 | 0 | 854.104
Rlog_1yr | 27 | 0 | 0.001 | 0 | 854.157
Rlog_1yr | 26 | 0 | 0.001 | 0 | 854.211
Rlog_1yr | 25 | 0 | 0.001 | 0 | 854.265
Rlog_1yr | 24 | 0 | 0.001 | 0 | 854.319
Rlog_1yr | 23 | 0 | 0.001 | 0 | 854.373
Rlog_1yr | 22 | 0 | 0.001 | 0 | 854.426
Rlog_1yr | 21 | 0 | 0.001 | 0 | 854.48
Rlog_1yr | 20 | 0 | 0.001 | 0 | 854.534
Rlog_1yr | 19 | 0 | 0.001 | 0 | 854.588
Rlog_1yr | 18 | 0 | 0.001 | 0 | 854.641
Rlog_1yr | 17 | 0 | 0.001 | 0 | 854.695
Rlog_1yr | 16 | 0 | 0.001 | 0 | 854.749
Rlog_1yr | 15 | 0 | 0.001 | 0 | 854.803
Rlog_1yr | 14 | 0 | 0.001 | 0 | 854.856
Rlog_1yr | 13 | 0 | 0.001 | 0 | 854.91
Rlog_1yr | 12 | 0 | 0.001 | 0 | 854.964
Rlog_1yr | 11 | 0 | 0.001 | 0 | 855.018
Rlog_1yr | 10 | 0 | 0.001 | 0 | 855.071
Rlog_1yr | 9 | 0 | 0.001 | 0 | 855.125
Rlog_1yr | 8 | 0 | 0.001 | 0 | 855.179
Rlog_1yr | 7 | 0 | 0.001 | 0 | 855.233
Rlog_1yr | 6 | 0 | 0.001 | 0 | 855.287
Rlog_1yr | 5 | 0 | 0.001 | 0 | 855.34
Rlog_1yr | 4 | 0 | 0.001 | 0 | 855.394
Rlog_1yr | 3 | 0 | 0.001 | 0 | 855.448
Rlog_1yr | 2 | 0 | 0.001 | 0 | 855.502
Rlog_1yr | 1 | 0 | 0.001 | 0 | 855.555
Rlog_1yr | 0 | 0 | 0.001 | 0 | 855.609
Rlog_1yr | SUMMARY | 0 | 0 | 752.638 | 1020.4
