Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 5.09 | 0 | 513.4
MVZD | 1 | 0 | 2.567 | 0 | 515.629
MVZD | 2 | 0 | 1.816 | 0 | 517.05
MVZD | 3 | 0 | 1.709 | 0 | 518.482
MVZD | 4 | 0 | 1.379 | 0 | 519.609
MVZD | 5 | 0 | 1.392 | 0 | 520.805
MVZD | 6 | 0 | 1.561 | 0 | 522.093
MVZD | 7 | 0 | 1.407 | 0 | 523.235
MVZD | 8 | 0 | 1.378 | 0 | 524.416
MVZD | 9 | 0 | 1.32 | 0 | 525.451
MVZD | 10 | 0 | 1.624 | 0 | 526.642
MVZD | 11 | 0 | 1.304 | 0 | 527.678
MVZD | 12 | 0 | 1.282 | 0 | 528.696
MVZD | 13 | 0 | 1.444 | 0 | 529.773
MVZD | 14 | 0 | 1.459 | 0 | 530.905
MVZD | 15 | 0 | 1.28 | 0 | 531.888
MVZD | 16 | 0 | 1.392 | 0 | 532.982
MVZD | 17 | 0 | 1.504 | 0 | 534.222
MVZD | 18 | 0 | 1.621 | 0 | 535.478
MVZD | 19 | 0 | 1.227 | 0 | 536.403
MVZD | 20 | 0 | 1.261 | 0 | 537.361
MVZD | 21 | 0 | 1.17 | 0 | 538.14
MVZD | 22 | 0 | 1.493 | 0 | 539.409
MVZD | 23 | 0 | 1.886 | 0 | 540.954
MVZD | 24 | 0 | 1.661 | 0 | 542.306
MVZD | 25 | 0 | 2.219 | 0 | 544.189
MVZD | 26 | 0 | 2.273 | 0 | 545.994
MVZD | 27 | 0 | 1.538 | 0 | 547.161
MVZD | 28 | 0 | 2.464 | 0 | 549.091
MVZD | 29 | 0 | 2.992 | 0 | 551.325
MVZD | 30 | 0 | 3.071 | 0 | 553.649
MVZD | 31 | 0 | 2.045 | 0 | 555.19
MVZD | SUMMARY | 0 | 0 | 3535.23 | 591.206
