Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 12.971 | 0 | 402.136
CPAMBB | 1 | 0 | 4.787 | 0 | 404.67
CPAMBB | 2 | 0 | 5.156 | 0 | 407.815
CPAMBB | 3 | 0 | 5.923 | 0 | 412.651
CPAMBB | 4 | 0 | 5.439 | 0 | 416.419
CPAMBB | 5 | 0 | 5.18 | 0 | 419.417
CPAMBB | 6 | 0 | 6.283 | 0 | 424.608
CPAMBB | 7 | 0 | 8.822 | 0 | 431.909
CPAMBB | 8 | 0 | 6.998 | 0 | 437.469
CPAMBB | 9 | 0 | 7.153 | 0 | 443.949
CPAMBB | 10 | 0 | 7.127 | 0 | 450.309
CPAMBB | 11 | 0 | 6.965 | 0 | 456.739
CPAMBB | 12 | 0 | 5.544 | 0 | 460.511
CPAMBB | 13 | 0 | 6.32 | 0 | 465.762
CPAMBB | 14 | 0 | 5.159 | 0 | 468.847
CPAMBB | 15 | 0 | 6.28 | 0 | 474.091
CPAMBB | 16 | 0 | 7.597 | 0 | 481.665
CPAMBB | 17 | 0 | 8.526 | 0 | 491.046
CPAMBB | 18 | 0 | 7.391 | 0 | 498.156
CPAMBB | 19 | 0 | 7.939 | 0 | 505.58
CPAMBB | 20 | 0 | 11.894 | 0 | 515.076
CPAMBB | 21 | 0 | 9.633 | 0 | 519.967
CPAMBB | 22 | 0 | 7.662 | 0 | 523.305
CPAMBB | 23 | 0 | 8.314 | 0 | 527.525
CPAMBB | 24 | 0 | 6.12 | 0 | 529.739
CPAMBB | 25 | 0 | 6.054 | 0 | 532.279
CPAMBB | 26 | 0 | 5.965 | 0 | 534.842
CPAMBB | 27 | 0 | 8.898 | 0 | 540.042
CPAMBB | 28 | 0 | 13.834 | 0 | 549.168
CPAMBB | 29 | 0 | 10.206 | 0 | 555.544
CPAMBB | 30 | 0 | 7.333 | 0 | 559.66
CPAMBB | 31 | 0 | 16.555 | 0 | 571.348
CPAMBB | SUMMARY | 0 | 0 | 13855.7 | 699.685
