Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 1.313 | 0 | 915.177
CPAMBB | 1 | 0 | 0.943 | 0 | 916.619
CPAMBB | 2 | 0 | 0.742 | 0 | 917.653
CPAMBB | 3 | 0 | 0.406 | 0 | 917.881
CPAMBB | 4 | 0 | 0.539 | 0 | 918.32
CPAMBB | 5 | 0 | 0.526 | 0 | 918.988
CPAMBB | 6 | 0 | 1.258 | 0 | 920.67
CPAMBB | 7 | 0 | 1.282 | 0 | 922.713
CPAMBB | 8 | 0 | 1.586 | 0 | 925.195
CPAMBB | 9 | 0 | 1.131 | 0 | 926.834
CPAMBB | 10 | 0 | 1.504 | 0 | 929.08
CPAMBB | 11 | 0 | 0.519 | 0 | 929.581
CPAMBB | 12 | 0 | 0.723 | 0 | 930.414
CPAMBB | 13 | 0 | 0.529 | 0 | 930.946
CPAMBB | 14 | 0 | 0.79 | 0 | 931.791
CPAMBB | 15 | 0 | 0.874 | 0 | 932.933
CPAMBB | 16 | 0 | 0.723 | 0 | 933.808
CPAMBB | 17 | 0 | 0.798 | 0 | 934.781
CPAMBB | 18 | 0 | 0.656 | 0 | 935.581
CPAMBB | 19 | 0 | 1.035 | 0 | 936.939
CPAMBB | 20 | 0 | 0.79 | 0 | 937.593
CPAMBB | 21 | 0 | 0.712 | 0 | 938.436
CPAMBB | 22 | 0 | 0.899 | 0 | 939.3
CPAMBB | 23 | 0 | 0.655 | 0 | 940.032
CPAMBB | 24 | 0 | 1.185 | 0 | 941.332
CPAMBB | 25 | 0 | 1.265 | 0 | 942.786
CPAMBB | 26 | 0 | 4.386 | 0 | 946.217
CPAMBB | 27 | 0 | 2.853 | 0 | 948.059
CPAMBB | 28 | 0 | 1.938 | 0 | 949.102
CPAMBB | 29 | 0 | 1.576 | 0 | 950.042
CPAMBB | 30 | 0 | 1.797 | 0 | 951.125
CPAMBB | 31 | 0 | 2.122 | 0 | 952.502
CPAMBB | SUMMARY | 0 | 0 | 9492.53 | 977.78
