Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 31 | 0 | 1.082 | 0 | 979.089
CPAMBB | 30 | 0 | 0.833 | 0 | 980.14
CPAMBB | 29 | 0 | 0.736 | 0 | 981.005
CPAMBB | 28 | 0 | 0.786 | 0 | 982.004
CPAMBB | 27 | 0 | 1.321 | 0 | 983.83
CPAMBB | 26 | 0 | 1.839 | 0 | 987.198
CPAMBB | 25 | 0 | 1.019 | 0 | 988.597
CPAMBB | 24 | 0 | 0.938 | 0 | 989.854
CPAMBB | 23 | 0 | 0.64 | 0 | 990.526
CPAMBB | 22 | 0 | 0.694 | 0 | 991.354
CPAMBB | 21 | 0 | 0.623 | 0 | 992.094
CPAMBB | 20 | 0 | 0.604 | 0 | 992.692
CPAMBB | 19 | 0 | 0.999 | 0 | 993.993
CPAMBB | 18 | 0 | 0.637 | 0 | 994.709
CPAMBB | 17 | 0 | 0.751 | 0 | 995.605
CPAMBB | 16 | 0 | 0.706 | 0 | 996.405
CPAMBB | 15 | 0 | 0.883 | 0 | 997.5
CPAMBB | 14 | 0 | 0.872 | 0 | 998.281
CPAMBB | 13 | 0 | 0.511 | 0 | 998.715
CPAMBB | 12 | 0 | 0.88 | 0 | 999.494
CPAMBB | 11 | 0 | 0.538 | 0 | 999.96
CPAMBB | 10 | 0 | 1.9 | 0 | 1002.22
CPAMBB | 9 | 0 | 1.871 | 0 | 1003.87
CPAMBB | 8 | 0 | 4.017 | 0 | 1006.45
CPAMBB | 7 | 0 | 2.936 | 0 | 1008.51
CPAMBB | 6 | 0 | 2.581 | 0 | 1010.22
CPAMBB | 5 | 0 | 1.379 | 0 | 1010.83
CPAMBB | 4 | 0 | 0.613 | 0 | 1011.2
CPAMBB | 3 | 0 | 0.49 | 0 | 1011.32
CPAMBB | 2 | 0 | 1.712 | 0 | 1012.36
CPAMBB | 1 | 0 | 2.127 | 0 | 1013.77
CPAMBB | 0 | 0 | 2.723 | 0 | 1015.52
CPAMBB | SUMMARY | 0 | 0 | 9589.35 | 1037
