Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_4yr | 0 | 0 | 0.005 | 0 | 174.668
Rlog_4yr | 1 | 0 | 0.003 | 0 | 174.76
Rlog_4yr | 2 | 0 | 0.003 | 0 | 174.853
Rlog_4yr | 3 | 0 | 0.003 | 0 | 174.945
Rlog_4yr | 4 | 0 | 0.003 | 0 | 175.038
Rlog_4yr | 5 | 0 | 0.002 | 0 | 175.13
Rlog_4yr | 6 | 0 | 0.003 | 0 | 175.223
Rlog_4yr | 7 | 0 | 0.003 | 0 | 175.315
Rlog_4yr | 8 | 0 | 0.002 | 0 | 175.408
Rlog_4yr | 9 | 0 | 0.002 | 0 | 175.5
Rlog_4yr | 10 | 0 | 0.003 | 0 | 175.593
Rlog_4yr | 11 | 0 | 0.002 | 0 | 175.685
Rlog_4yr | 12 | 0 | 0.003 | 0 | 175.778
Rlog_4yr | 13 | 0 | 0.003 | 0 | 175.87
Rlog_4yr | 14 | 0 | 0.003 | 0 | 175.963
Rlog_4yr | 15 | 0 | 0.003 | 0 | 176.055
Rlog_4yr | 16 | 0 | 0.003 | 0 | 176.148
Rlog_4yr | 17 | 0 | 0.003 | 0 | 176.24
Rlog_4yr | 18 | 0 | 0.002 | 0 | 176.333
Rlog_4yr | 19 | 0 | 0.002 | 0 | 176.425
Rlog_4yr | 20 | 0 | 0.002 | 0 | 176.518
Rlog_4yr | 21 | 0 | 0.002 | 0 | 176.61
Rlog_4yr | 22 | 0 | 0.003 | 0 | 176.703
Rlog_4yr | 23 | 0 | 0.002 | 0 | 176.795
Rlog_4yr | 24 | 0 | 0.002 | 0 | 176.888
Rlog_4yr | 25 | 0 | 0.002 | 0 | 176.98
Rlog_4yr | 26 | 0 | 0.003 | 0 | 177.073
Rlog_4yr | 27 | 0 | 0.002 | 0 | 177.165
Rlog_4yr | 28 | 0 | 0.002 | 0 | 177.258
Rlog_4yr | 29 | 0 | 0.002 | 0 | 177.35
Rlog_4yr | 30 | 0 | 0.002 | 0 | 177.443
Rlog_4yr | 31 | 0 | 0.003 | 0 | 177.534
Rlog_4yr | SUMMARY | 0 | 0 | 676.121 | 268.4
