Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 15 | 0 | 1.734 | 0 | 949.904
CPAMBB | 14 | 0 | 1.399 | 0 | 951.687
CPAMBB | 13 | 0 | 3.134 | 0 | 956.724
CPAMBB | 12 | 0 | 1.776 | 0 | 959.245
CPAMBB | 11 | 0 | 1.224 | 0 | 960.676
CPAMBB | 10 | 0 | 1.16 | 0 | 961.944
CPAMBB | 9 | 0 | 1.511 | 0 | 963.884
CPAMBB | 8 | 0 | 1.341 | 0 | 965.486
CPAMBB | 7 | 0 | 1.444 | 0 | 967.246
CPAMBB | 6 | 0 | 1.342 | 0 | 968.434
CPAMBB | 5 | 0 | 2.286 | 0 | 971.033
CPAMBB | 4 | 0 | 4.856 | 0 | 974.938
CPAMBB | 3 | 0 | 5.455 | 0 | 978.383
CPAMBB | 2 | 0 | 1.593 | 0 | 979.165
CPAMBB | 1 | 0 | 1.997 | 0 | 980.2
CPAMBB | 0 | 0 | 3.262 | 0 | 982.237
CPAMBB | SUMMARY | 0 | 0 | 4777.52 | 1003.71
