Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 15 | 0 | 23.934 | 0 | 829.937
MVZD | 14 | 0 | 20.235 | 0 | 832.606
MVZD | 13 | 0 | 27.091 | 0 | 841.432
MVZD | 12 | 0 | 25.669 | 0 | 848.611
MVZD | 11 | 0 | 24.318 | 0 | 854.946
MVZD | 10 | 0 | 33.63 | 0 | 867.776
MVZD | 9 | 0 | 22.896 | 0 | 871.077
MVZD | 8 | 0 | 24.161 | 0 | 874.991
MVZD | 7 | 0 | 24.389 | 0 | 878.911
MVZD | 6 | 0 | 25.518 | 0 | 882.853
MVZD | 5 | 0 | 26.936 | 0 | 887.691
MVZD | 4 | 0 | 34.224 | 0 | 896.869
MVZD | 3 | 0 | 28.898 | 0 | 903.446
MVZD | 2 | 0 | 34.81 | 0 | 913.152
MVZD | 1 | 0 | 27.262 | 0 | 918.482
MVZD | 0 | 0 | 30.461 | 0 | 925.231
MVZD | SUMMARY | 0 | 0 | 9922.79 | 942.023
