Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_2yr | 15 | 0 | 0.01 | 0 | 681.727
Rlog_2yr | 14 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 13 | 0 | 0.022 | 0 | 681.727
Rlog_2yr | 12 | 0 | 0.022 | 0 | 681.727
Rlog_2yr | 11 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 10 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 9 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 8 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 7 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 6 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 5 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 4 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 3 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 2 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 1 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | 0 | 0 | 0.006 | 0 | 681.727
Rlog_2yr | SUMMARY | 0 | 0 | 2.354 | 685.852
