Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 15 | 0 | 2.074 | 0 | 644.557
MVZD | 14 | 0 | 1.196 | 0 | 645.042
MVZD | 13 | 0 | 1.824 | 0 | 646.167
MVZD | 12 | 0 | 1.362 | 0 | 646.861
MVZD | 11 | 0 | 0.982 | 0 | 647.283
MVZD | 10 | 0 | 1.005 | 0 | 647.717
MVZD | 9 | 0 | 1.243 | 0 | 648.275
MVZD | 8 | 0 | 1.176 | 0 | 648.806
MVZD | 7 | 0 | 1.134 | 0 | 649.34
MVZD | 6 | 0 | 1.053 | 0 | 649.722
MVZD | 5 | 0 | 1.564 | 0 | 650.414
MVZD | 4 | 0 | 2.478 | 0 | 651.476
MVZD | 3 | 0 | 2.058 | 0 | 652.388
MVZD | 2 | 0 | 0.926 | 0 | 652.666
MVZD | 1 | 0 | 0.966 | 0 | 652.996
MVZD | 0 | 0 | 1.411 | 0 | 653.666
MVZD | SUMMARY | 0 | 0 | 466.51 | 660.336
