Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 14.031 | 0 | 333.887
MVZD | 1 | 0 | 7.185 | 0 | 338.455
MVZD | 2 | 0 | 7.232 | 0 | 343.109
MVZD | 3 | 0 | 10.019 | 0 | 349.7
MVZD | 4 | 0 | 10.334 | 0 | 356.313
MVZD | 5 | 0 | 11.342 | 0 | 363.681
MVZD | 6 | 0 | 8.677 | 0 | 368.945
MVZD | 7 | 0 | 8.767 | 0 | 373.893
MVZD | 8 | 0 | 12.147 | 0 | 381.796
MVZD | 9 | 0 | 11.435 | 0 | 388.919
MVZD | 10 | 0 | 12.244 | 0 | 396.199
MVZD | 11 | 0 | 8.604 | 0 | 400.854
MVZD | 12 | 0 | 7.025 | 0 | 404.543
MVZD | 13 | 0 | 8.219 | 0 | 408.899
MVZD | 14 | 0 | 11.361 | 0 | 415.405
MVZD | 15 | 0 | 12.479 | 0 | 422.412
MVZD | SUMMARY | 0 | 0 | 4238.01 | 506.638
