Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 15 | 0 | 15.322 | 0 | 1194.02
CPAMBB | 14 | 0 | 14.088 | 0 | 1207.16
CPAMBB | 13 | 0 | 10.304 | 0 | 1212.03
CPAMBB | 12 | 0 | 8.921 | 0 | 1214.77
CPAMBB | 11 | 0 | 14.996 | 0 | 1222.28
CPAMBB | 10 | 0 | 22.266 | 0 | 1235.3
CPAMBB | 9 | 0 | 22.174 | 0 | 1248.19
CPAMBB | 8 | 0 | 24.508 | 0 | 1263.37
CPAMBB | 7 | 0 | 15.937 | 0 | 1269.56
CPAMBB | 6 | 0 | 16.215 | 0 | 1276.63
CPAMBB | 5 | 0 | 21.78 | 0 | 1288.74
CPAMBB | 4 | 0 | 22.125 | 0 | 1300.98
CPAMBB | 3 | 0 | 20.691 | 0 | 1311.58
CPAMBB | 2 | 0 | 13.347 | 0 | 1316.12
CPAMBB | 1 | 0 | 15.354 | 0 | 1322.67
CPAMBB | 0 | 0 | 36.558 | 0 | 1346.65
CPAMBB | SUMMARY | 0 | 0 | 7752.47 | 1434.26
