Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 1.899 | 0 | 620.407
MVZD | 1 | 0 | 0.828 | 0 | 620.949
MVZD | 2 | 0 | 0.737 | 0 | 621.466
MVZD | 3 | 0 | 1.472 | 0 | 622.535
MVZD | 4 | 0 | 1.711 | 0 | 623.709
MVZD | 5 | 0 | 1.448 | 0 | 624.599
MVZD | 6 | 0 | 0.887 | 0 | 625.227
MVZD | 7 | 0 | 1.071 | 0 | 625.995
MVZD | 8 | 0 | 1.059 | 0 | 626.774
MVZD | 9 | 0 | 1.154 | 0 | 627.571
MVZD | 10 | 0 | 0.932 | 0 | 628.251
MVZD | 11 | 0 | 0.936 | 0 | 628.943
MVZD | 12 | 0 | 1.344 | 0 | 629.877
MVZD | 13 | 0 | 2.326 | 0 | 631.264
MVZD | 14 | 0 | 1.196 | 0 | 631.979
MVZD | 15 | 0 | 1.349 | 0 | 632.85
MVZD | SUMMARY | 0 | 0 | 469.194 | 643.917
