Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 1.561 | 0 | 888.227
CPAMBB | 1 | 0 | 1.01 | 0 | 889.418
CPAMBB | 2 | 0 | 0.905 | 0 | 890.383
CPAMBB | 3 | 0 | 2.295 | 0 | 893.827
CPAMBB | 4 | 0 | 2.475 | 0 | 897.637
CPAMBB | 5 | 0 | 1.77 | 0 | 900.297
CPAMBB | 6 | 0 | 1.054 | 0 | 901.637
CPAMBB | 7 | 0 | 1.305 | 0 | 903.515
CPAMBB | 8 | 0 | 1.258 | 0 | 905.273
CPAMBB | 9 | 0 | 1.461 | 0 | 907.362
CPAMBB | 10 | 0 | 1.077 | 0 | 908.799
CPAMBB | 11 | 0 | 1.282 | 0 | 910.336
CPAMBB | 12 | 0 | 2.092 | 0 | 912.987
CPAMBB | 13 | 0 | 5.187 | 0 | 918.125
CPAMBB | 14 | 0 | 2.636 | 0 | 920.02
CPAMBB | 15 | 0 | 3.383 | 0 | 922.378
CPAMBB | SUMMARY | 0 | 0 | 4517.15 | 947.656
