Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 15 | 0 | 6.969 | 0 | 683.738
MVZD | 14 | 0 | 6.788 | 0 | 686.822
MVZD | 13 | 0 | 5.236 | 0 | 688.715
MVZD | 12 | 0 | 5.897 | 0 | 690.766
MVZD | 11 | 0 | 5.951 | 0 | 692.432
MVZD | 10 | 0 | 4.232 | 0 | 693.003
MVZD | 9 | 0 | 4.729 | 0 | 693.925
MVZD | 8 | 0 | 5.194 | 0 | 695.088
MVZD | 7 | 0 | 4.795 | 0 | 696.069
MVZD | 6 | 0 | 4.765 | 0 | 697.049
MVZD | 5 | 0 | 5.165 | 0 | 698.304
MVZD | 4 | 0 | 5.022 | 0 | 699.523
MVZD | 3 | 0 | 5.689 | 0 | 700.917
MVZD | 2 | 0 | 4.672 | 0 | 702.007
MVZD | 1 | 0 | 7.428 | 0 | 704.402
MVZD | 0 | 0 | 9.9 | 0 | 708.339
MVZD | SUMMARY | 0 | 0 | 1969.94 | 723.639
