Algo | QType | QID | Count | Hash | Time_ms | Mem_MB | Nodes
Rlog_4yr | Range_Small | 0 | 13 | 77370775039 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 1 | 32 | 53711026007 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 2 | 22 | 129856243729 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 3 | 23 | 125861566061 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 4 | 12 | 62231256115 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 5 | 8 | 24044512384 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 6 | 7 | 30210729085 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 7 | 25 | 137139152206 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 8 | 20 | 69205439825 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 9 | 22 | 111590590455 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 10 | 5 | 10444192042 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 11 | 159 | 1224908840390 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 12 | 27 | 152094047076 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 13 | 64 | 498902711018 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 14 | 9 | 62398590491 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 15 | 9 | 42692757318 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 16 | 17 | 94167736767 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 17 | 17 | 54936443278 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 18 | 91 | 300755550064 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 19 | 11 | 49462926783 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 20 | 40 | 276082178268 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 21 | 8 | 20530185936 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 22 | 15 | 121533916642 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 23 | 41 | 316751500055 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 24 | 24 | 85875862369 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 25 | 23 | 109186965647 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 26 | 19 | 86547374841 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 27 | 17 | 135957155180 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 28 | 19 | 76366734289 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 29 | 6 | 39220518399 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 30 | 24 | 119721156575 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 31 | 9 | 38807608900 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 32 | 43 | 326466680123 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 33 | 43 | 197983429584 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 34 | 47 | 335607728439 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 35 | 26 | 119038116735 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 36 | 26 | 144321353783 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 37 | 7 | 27834564444 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 38 | 22 | 93085338743 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 39 | 23 | 144058810345 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 40 | 9 | 65014688263 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 41 | 30 | 236699744426 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 42 | 20 | 144042841331 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 43 | 26 | 109746726127 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 44 | 17 | 118507044284 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 45 | 421 | 3596916433530 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 46 | 13 | 55049055046 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 47 | 17 | 67184759025 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 48 | 198 | 1993098198593 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 49 | 30 | 213510504440 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 50 | 28 | 180664455452 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 51 | 33 | 170949516973 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 52 | 27 | 113726440350 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 53 | 33 | 234478734443 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 54 | 261 | 2512873875977 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 55 | 30 | 141023065508 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 56 | 74 | 690193354441 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 57 | 9 | 39700892006 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 58 | 9 | 70594327845 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 59 | 12 | 77427663192 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 60 | 14 | 82032329885 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 61 | 72 | 610685637097 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 62 | 35 | 222736003842 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 63 | 12 | 67037267883 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 64 | 23 | 160937214155 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 65 | 29 | 175744685654 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 66 | 16 | 114527890192 | 1.53739 | 281.199 | 4288915
Rlog_4yr | Range_Small | 67 | 24 | 79451503086 | 1.53739 | 281.199 | 4288915
