Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_NoSnap | 0 | 0 | 0.851 | 0 | 46.75
Rlog_NoSnap | 1 | 0 | 0.068 | 0 | 48.2969
Rlog_NoSnap | 2 | 0 | 0.057 | 0 | 49.8438
Rlog_NoSnap | 3 | 0 | 0.055 | 0 | 51.3906
Rlog_NoSnap | 4 | 0 | 0.055 | 0 | 52.9375
Rlog_NoSnap | 5 | 0 | 0.055 | 0 | 54.2266
Rlog_NoSnap | 6 | 0 | 0.055 | 0 | 55.7734
Rlog_NoSnap | 7 | 0 | 0.056 | 0 | 57.3203
Rlog_NoSnap | 8 | 0 | 0.114 | 0 | 58.8672
Rlog_NoSnap | 9 | 0 | 0.055 | 0 | 60.1562
Rlog_NoSnap | 10 | 0 | 0.055 | 0 | 61.7031
Rlog_NoSnap | 11 | 0 | 0.055 | 0 | 63.25
Rlog_NoSnap | 12 | 0 | 0.056 | 0 | 64.7969
Rlog_NoSnap | 13 | 0 | 0.055 | 0 | 66.3438
Rlog_NoSnap | 14 | 0 | 0.056 | 0 | 67.6328
Rlog_NoSnap | 15 | 0 | 0.056 | 0 | 69.1797
Rlog_NoSnap | 16 | 0 | 0.055 | 0 | 70.7266
Rlog_NoSnap | 17 | 0 | 0.056 | 0 | 72.2734
Rlog_NoSnap | 18 | 0 | 0.055 | 0 | 73.5625
Rlog_NoSnap | 19 | 0 | 0.056 | 0 | 75.1094
Rlog_NoSnap | 20 | 0 | 0.055 | 0 | 76.6562
Rlog_NoSnap | 21 | 0 | 0.055 | 0 | 78.2031
Rlog_NoSnap | 22 | 0 | 0.056 | 0 | 79.4922
Rlog_NoSnap | 23 | 0 | 0.055 | 0 | 81.0391
Rlog_NoSnap | 24 | 0 | 0.062 | 0 | 82.5859
Rlog_NoSnap | 25 | 0 | 0.056 | 0 | 84.1328
Rlog_NoSnap | 26 | 0 | 0.056 | 0 | 85.6797
Rlog_NoSnap | 27 | 0 | 0.055 | 0 | 86.9688
Rlog_NoSnap | 28 | 0 | 0.056 | 0 | 88.5156
Rlog_NoSnap | 29 | 0 | 0.058 | 0 | 90.0625
Rlog_NoSnap | 30 | 0 | 0.055 | 0 | 91.6094
Rlog_NoSnap | 31 | 0 | 0.055 | 0 | 92.8984
Rlog_NoSnap | SUMMARY | 0 | 0 | 52.871 | 149.402
