Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_2yr | 0 | 0 | 0.853 | 0 | 46.6953
Rlog_2yr | 1 | 0 | 0.069 | 0 | 48.2422
Rlog_2yr | 2 | 0 | 0.058 | 0 | 49.7891
Rlog_2yr | 3 | 0 | 0.057 | 0 | 51.3359
Rlog_2yr | 4 | 0 | 0.058 | 0 | 52.8828
Rlog_2yr | 5 | 0 | 0.058 | 0 | 54.1719
Rlog_2yr | 6 | 0 | 0.056 | 0 | 55.7188
Rlog_2yr | 7 | 0 | 0.057 | 0 | 57.2656
Rlog_2yr | 8 | 0 | 0.056 | 0 | 58.8125
Rlog_2yr | 9 | 0 | 0.058 | 0 | 60.1016
Rlog_2yr | 10 | 0 | 0.057 | 0 | 61.6484
Rlog_2yr | 11 | 0 | 0.087 | 0 | 63.1953
Rlog_2yr | 12 | 0 | 0.056 | 0 | 64.7422
Rlog_2yr | 13 | 0 | 0.057 | 0 | 66.2891
Rlog_2yr | 14 | 0 | 0.056 | 0 | 67.5781
Rlog_2yr | 15 | 0 | 0.057 | 0 | 69.125
Rlog_2yr | 16 | 0 | 0.056 | 0 | 70.6719
Rlog_2yr | 17 | 0 | 0.055 | 0 | 72.2188
Rlog_2yr | 18 | 0 | 0.058 | 0 | 73.5078
Rlog_2yr | 19 | 0 | 0.056 | 0 | 75.0547
Rlog_2yr | 20 | 0 | 0.057 | 0 | 76.6016
Rlog_2yr | 21 | 0 | 0.057 | 0 | 78.1484
Rlog_2yr | 22 | 0 | 0.057 | 0 | 79.4375
Rlog_2yr | 23 | 0 | 0.082 | 0 | 80.9844
Rlog_2yr | 24 | 0 | 0.056 | 0 | 82.5312
Rlog_2yr | 25 | 0 | 0.056 | 0 | 84.0781
Rlog_2yr | 26 | 0 | 0.057 | 0 | 85.625
Rlog_2yr | 27 | 0 | 0.057 | 0 | 86.9141
Rlog_2yr | 28 | 0 | 0.057 | 0 | 88.4609
Rlog_2yr | 29 | 0 | 0.056 | 0 | 90.0078
Rlog_2yr | 30 | 0 | 0.057 | 0 | 91.5547
Rlog_2yr | 31 | 0 | 0.057 | 0 | 92.8438
Rlog_2yr | SUMMARY | 0 | 0 | 52.238 | 149.34
