Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 0 | 0 | 24.232 | 0 | 48.9343
CPAMBB | 1 | 0 | 14.144 | 0 | 54.9436
CPAMBB | 2 | 0 | 14.805 | 0 | 61.7618
CPAMBB | 3 | 0 | 14.071 | 0 | 67.7677
CPAMBB | 4 | 0 | 23.886 | 0 | 82.346
CPAMBB | 5 | 0 | 15.686 | 0 | 90.0753
CPAMBB | 6 | 0 | 12.573 | 0 | 95.057
CPAMBB | 7 | 0 | 14.795 | 0 | 101.811
CPAMBB | 8 | 0 | 17.07 | 0 | 109.789
CPAMBB | 9 | 0 | 14.143 | 0 | 115.022
CPAMBB | 10 | 0 | 12.628 | 0 | 119.45
CPAMBB | 11 | 0 | 12.425 | 0 | 124.089
CPAMBB | 12 | 0 | 12.754 | 0 | 128.373
CPAMBB | 13 | 0 | 12.502 | 0 | 133.049
CPAMBB | 14 | 0 | 13.521 | 0 | 138.727
CPAMBB | 15 | 0 | 12.643 | 0 | 143.657
CPAMBB | 16 | 0 | 11.863 | 0 | 148.113
CPAMBB | 17 | 0 | 12.054 | 0 | 152.658
CPAMBB | 18 | 0 | 12.172 | 0 | 156.799
CPAMBB | 19 | 0 | 12.786 | 0 | 161.56
CPAMBB | 20 | 0 | 18.356 | 0 | 171.305
CPAMBB | 21 | 0 | 22.629 | 0 | 184.935
CPAMBB | 22 | 0 | 13.628 | 0 | 190.306
CPAMBB | 23 | 0 | 13.578 | 0 | 195.447
CPAMBB | 24 | 0 | 15.771 | 0 | 202.213
CPAMBB | 25 | 0 | 14.343 | 0 | 208.229
CPAMBB | 26 | 0 | 17.621 | 0 | 216.301
CPAMBB | 27 | 0 | 16.408 | 0 | 223.079
CPAMBB | 28 | 0 | 13.394 | 0 | 228.637
CPAMBB | 29 | 0 | 12.281 | 0 | 233.154
CPAMBB | 30 | 0 | 14.013 | 0 | 239.237
CPAMBB | 31 | 0 | 14.523 | 0 | 245.26
CPAMBB | SUMMARY | 0 | 0 | 15360 | 382.1
