Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 31 | 0 | 8.395 | 0 | 737.444
MVZD | 30 | 0 | 4.885 | 0 | 738.971
MVZD | 29 | 0 | 5.503 | 0 | 741.056
MVZD | 28 | 0 | 6.945 | 0 | 744.313
MVZD | 27 | 0 | 5.047 | 0 | 746.035
MVZD | 26 | 0 | 3.859 | 0 | 746.551
MVZD | 25 | 0 | 3.847 | 0 | 747.267
MVZD | 24 | 0 | 3.944 | 0 | 747.957
MVZD | 23 | 0 | 6.083 | 0 | 749.847
MVZD | 22 | 0 | 4.562 | 0 | 750.868
MVZD | 21 | 0 | 5.342 | 0 | 752.557
MVZD | 20 | 0 | 8.078 | 0 | 755.885
MVZD | 19 | 0 | 6.966 | 0 | 758.34
MVZD | 18 | 0 | 7.176 | 0 | 760.867
MVZD | 17 | 0 | 8.015 | 0 | 763.76
MVZD | 16 | 0 | 7.475 | 0 | 766.379
MVZD | 15 | 0 | 5.636 | 0 | 768.003
MVZD | 14 | 0 | 4.542 | 0 | 768.879
MVZD | 13 | 0 | 5.843 | 0 | 770.429
MVZD | 12 | 0 | 5.24 | 0 | 771.68
MVZD | 11 | 0 | 7.452 | 0 | 774.357
MVZD | 10 | 0 | 7.202 | 0 | 777.001
MVZD | 9 | 0 | 7.54 | 0 | 779.698
MVZD | 8 | 0 | 6.597 | 0 | 781.859
MVZD | 7 | 0 | 7.285 | 0 | 784.432
MVZD | 6 | 0 | 6.01 | 0 | 786.22
MVZD | 5 | 0 | 4.583 | 0 | 787.171
MVZD | 4 | 0 | 5.203 | 0 | 788.294
MVZD | 3 | 0 | 5.522 | 0 | 789.837
MVZD | 2 | 0 | 4.529 | 0 | 790.749
MVZD | 1 | 0 | 4.031 | 0 | 791.394
MVZD | 0 | 0 | 14.16 | 0 | 797.262
MVZD | SUMMARY | 0 | 0 | 8427.41 | 837.674
