Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_1yr | 0 | 0 | 0.878 | 0 | 46.7891
Rlog_1yr | 1 | 0 | 0.077 | 0 | 48.3359
Rlog_1yr | 2 | 0 | 0.064 | 0 | 49.8828
Rlog_1yr | 3 | 0 | 0.063 | 0 | 51.4297
Rlog_1yr | 4 | 0 | 0.063 | 0 | 52.7188
Rlog_1yr | 5 | 0 | 0.069 | 0 | 54.2656
Rlog_1yr | 6 | 0 | 0.064 | 0 | 55.8125
Rlog_1yr | 7 | 0 | 0.061 | 0 | 57.3594
Rlog_1yr | 8 | 0 | 0.062 | 0 | 58.6484
Rlog_1yr | 9 | 0 | 0.063 | 0 | 60.1953
Rlog_1yr | 10 | 0 | 0.062 | 0 | 61.7422
Rlog_1yr | 11 | 0 | 0.061 | 0 | 63.2891
Rlog_1yr | 12 | 0 | 0.062 | 0 | 64.8359
Rlog_1yr | 13 | 0 | 0.066 | 0 | 66.125
Rlog_1yr | 14 | 0 | 0.063 | 0 | 67.6719
Rlog_1yr | 15 | 0 | 0.063 | 0 | 69.2188
Rlog_1yr | 16 | 0 | 0.063 | 0 | 70.7656
Rlog_1yr | 17 | 0 | 0.061 | 0 | 72.0547
Rlog_1yr | 18 | 0 | 0.06 | 0 | 73.6016
Rlog_1yr | 19 | 0 | 0.061 | 0 | 75.1484
Rlog_1yr | 20 | 0 | 0.062 | 0 | 76.6953
Rlog_1yr | 21 | 0 | 0.066 | 0 | 77.9844
Rlog_1yr | 22 | 0 | 0.061 | 0 | 79.5312
Rlog_1yr | 23 | 0 | 0.065 | 0 | 81.0781
Rlog_1yr | 24 | 0 | 0.06 | 0 | 82.625
Rlog_1yr | 25 | 0 | 0.059 | 0 | 84.1719
Rlog_1yr | 26 | 0 | 0.062 | 0 | 85.4609
Rlog_1yr | 27 | 0 | 0.087 | 0 | 87.0078
Rlog_1yr | 28 | 0 | 0.072 | 0 | 88.5547
Rlog_1yr | 29 | 0 | 0.067 | 0 | 90.1016
Rlog_1yr | 30 | 0 | 0.067 | 0 | 91.3906
Rlog_1yr | 31 | 0 | 0.06 | 0 | 92.9375
Rlog_1yr | SUMMARY | 0 | 0 | 493.891 | 229.02
