Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
CPAMBB | 31 | 0 | 3.151 | 0 | 1105.69
CPAMBB | 30 | 0 | 5.09 | 0 | 1112.47
CPAMBB | 29 | 0 | 4.866 | 0 | 1118.66
CPAMBB | 28 | 0 | 4.112 | 0 | 1122.73
CPAMBB | 27 | 0 | 2.393 | 0 | 1124.18
CPAMBB | 26 | 0 | 6.598 | 0 | 1128.55
CPAMBB | 25 | 0 | 7.425 | 0 | 1132.72
CPAMBB | 24 | 0 | 4.253 | 0 | 1134.67
CPAMBB | 23 | 0 | 6.11 | 0 | 1137.88
CPAMBB | 22 | 0 | 3.914 | 0 | 1139.68
CPAMBB | 21 | 0 | 2.055 | 0 | 1140.16
CPAMBB | 20 | 0 | 2.575 | 0 | 1140.96
CPAMBB | 19 | 0 | 2.377 | 0 | 1141.63
CPAMBB | 18 | 0 | 3.459 | 0 | 1143.21
CPAMBB | 17 | 0 | 3.925 | 0 | 1145.13
CPAMBB | 16 | 0 | 3.199 | 0 | 1146.51
CPAMBB | 15 | 0 | 2.791 | 0 | 1147.61
CPAMBB | 14 | 0 | 3.265 | 0 | 1149.12
CPAMBB | 13 | 0 | 3.331 | 0 | 1150.53
CPAMBB | 12 | 0 | 3.009 | 0 | 1151.75
CPAMBB | 11 | 0 | 2.874 | 0 | 1152.91
CPAMBB | 10 | 0 | 3.611 | 0 | 1154.79
CPAMBB | 9 | 0 | 3.012 | 0 | 1156.16
CPAMBB | 8 | 0 | 3.053 | 0 | 1157.59
CPAMBB | 7 | 0 | 2.865 | 0 | 1158.98
CPAMBB | 6 | 0 | 3.817 | 0 | 1161
CPAMBB | 5 | 0 | 3.087 | 0 | 1162.37
CPAMBB | 4 | 0 | 2.622 | 0 | 1163.54
CPAMBB | 3 | 0 | 5.636 | 0 | 1167.1
CPAMBB | 2 | 0 | 6.963 | 0 | 1171.35
CPAMBB | 1 | 0 | 11.874 | 0 | 1179.51
CPAMBB | 0 | 0 | 9.826 | 0 | 1185.72
CPAMBB | SUMMARY | 0 | 0 | 12041.7 | 1221.94
