Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_2yr | 0 | 0 | 0.005 | 0 | 299.988
Rlog_2yr | 1 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 2 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 3 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 4 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 5 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 6 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 7 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 8 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 9 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 10 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 11 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 12 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 13 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 14 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 15 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 16 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 17 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 18 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 19 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 20 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 21 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 22 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 23 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 24 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 25 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 26 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 27 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 28 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 29 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | 30 | 0 | 0.002 | 0 | 299.988
Rlog_2yr | 31 | 0 | 0.003 | 0 | 299.988
Rlog_2yr | SUMMARY | 0 | 0 | 697.557 | 480.941
