Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 31 | 0 | 1.204 | 0 | 668.389
MVZD | 30 | 0 | 0.838 | 0 | 668.773
MVZD | 29 | 0 | 0.89 | 0 | 669.185
MVZD | 28 | 0 | 1.361 | 0 | 669.846
MVZD | 27 | 0 | 0.792 | 0 | 670.169
MVZD | 26 | 0 | 1.259 | 0 | 671.055
MVZD | 25 | 0 | 0.904 | 0 | 671.404
MVZD | 24 | 0 | 0.841 | 0 | 671.8
MVZD | 23 | 0 | 0.956 | 0 | 672.225
MVZD | 22 | 0 | 1.826 | 0 | 673.258
MVZD | 21 | 0 | 1.44 | 0 | 674.061
MVZD | 20 | 0 | 0.554 | 0 | 674.157
MVZD | 19 | 0 | 0.57 | 0 | 674.315
MVZD | 18 | 0 | 0.574 | 0 | 674.465
MVZD | 17 | 0 | 0.587 | 0 | 674.635
MVZD | 16 | 0 | 0.772 | 0 | 674.909
MVZD | 15 | 0 | 0.665 | 0 | 675.153
MVZD | 14 | 0 | 0.718 | 0 | 675.316
MVZD | 13 | 0 | 1.394 | 0 | 675.885
MVZD | 12 | 0 | 1.209 | 0 | 676.334
MVZD | 11 | 0 | 0.967 | 0 | 676.669
MVZD | 10 | 0 | 0.751 | 0 | 676.88
MVZD | 9 | 0 | 0.671 | 0 | 677.046
MVZD | 8 | 0 | 1.185 | 0 | 677.409
MVZD | 7 | 0 | 0.867 | 0 | 677.71
MVZD | 6 | 0 | 1.205 | 0 | 678.049
MVZD | 5 | 0 | 1.03 | 0 | 678.414
MVZD | 4 | 0 | 1.022 | 0 | 678.695
MVZD | 3 | 0 | 0.906 | 0 | 679.054
MVZD | 2 | 0 | 1.718 | 0 | 679.845
MVZD | 1 | 0 | 1.903 | 0 | 680.592
MVZD | 0 | 0 | 2.139 | 0 | 681.555
MVZD | SUMMARY | 0 | 0 | 1322.61 | 689.641
