Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_3yr | 15 | 0 | 0.688 | 0 | 575.598
Rlog_3yr | 14 | 0 | 0.172 | 0 | 578.56
Rlog_3yr | 13 | 0 | 0.161 | 0 | 581.521
Rlog_3yr | 12 | 0 | 0.13 | 0 | 584.483
Rlog_3yr | 11 | 0 | 0.129 | 0 | 587.445
Rlog_3yr | 10 | 0 | 0.127 | 0 | 590.407
Rlog_3yr | 9 | 0 | 0.127 | 0 | 593.368
Rlog_3yr | 8 | 0 | 0.127 | 0 | 596.33
Rlog_3yr | 7 | 0 | 0.125 | 0 | 599.292
Rlog_3yr | 6 | 0 | 0.159 | 0 | 602.254
Rlog_3yr | 5 | 0 | 0.122 | 0 | 605.215
Rlog_3yr | 4 | 0 | 0.124 | 0 | 608.177
Rlog_3yr | 3 | 0 | 0.123 | 0 | 611.139
Rlog_3yr | 2 | 0 | 0.125 | 0 | 614.101
Rlog_3yr | 1 | 0 | 0.122 | 0 | 617.062
Rlog_3yr | 0 | 0 | 0.123 | 0 | 620.024
Rlog_3yr | SUMMARY | 0 | 0 | 59.798 | 667.412
