Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_5yr | 0 | 0 | 1.8 | 0 | 29.6926
Rlog_5yr | 1 | 0 | 0.192 | 0 | 32.6543
Rlog_5yr | 2 | 0 | 0.138 | 0 | 35.6161
Rlog_5yr | 3 | 0 | 0.133 | 0 | 38.5778
Rlog_5yr | 4 | 0 | 0.123 | 0 | 41.5396
Rlog_5yr | 5 | 0 | 0.125 | 0 | 44.5013
Rlog_5yr | 6 | 0 | 0.128 | 0 | 47.4631
Rlog_5yr | 7 | 0 | 0.124 | 0 | 50.4248
Rlog_5yr | 8 | 0 | 0.122 | 0 | 53.3866
Rlog_5yr | 9 | 0 | 0.124 | 0 | 56.3483
Rlog_5yr | 10 | 0 | 0.125 | 0 | 59.3101
Rlog_5yr | 11 | 0 | 0.122 | 0 | 62.2719
Rlog_5yr | 12 | 0 | 0.125 | 0 | 65.2336
Rlog_5yr | 13 | 0 | 0.123 | 0 | 68.1954
Rlog_5yr | 14 | 0 | 0.123 | 0 | 71.1571
Rlog_5yr | 15 | 0 | 0.122 | 0 | 74.1188
Rlog_5yr | SUMMARY | 0 | 0 | 50.882 | 121.507
