Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
MVZD | 0 | 0 | 3.19 | 0 | 586.808
MVZD | 1 | 0 | 1.695 | 0 | 588.294
MVZD | 2 | 0 | 1.291 | 0 | 589.379
MVZD | 3 | 0 | 1.204 | 0 | 590.41
MVZD | 4 | 0 | 1.069 | 0 | 591.319
MVZD | 5 | 0 | 1.07 | 0 | 592.221
MVZD | 6 | 0 | 1.486 | 0 | 593.431
MVZD | 7 | 0 | 1.001 | 0 | 594.269
MVZD | 8 | 0 | 1.108 | 0 | 595.197
MVZD | 9 | 0 | 1.009 | 0 | 595.93
MVZD | 10 | 0 | 1.678 | 0 | 597.084
MVZD | 11 | 0 | 2.359 | 0 | 598.772
MVZD | 12 | 0 | 1.383 | 0 | 599.811
MVZD | 13 | 0 | 1.837 | 0 | 601.372
MVZD | 14 | 0 | 2.031 | 0 | 602.868
MVZD | 15 | 0 | 1.287 | 0 | 603.844
MVZD | SUMMARY | 0 | 0 | 664.352 | 619.511
