Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_3yr | 0 | 0 | 0.398 | 0 | 158.515
Rlog_3yr | 1 | 0 | 0.021 | 0 | 159.033
Rlog_3yr | 2 | 0 | 0.02 | 0 | 159.551
Rlog_3yr | 3 | 0 | 0.02 | 0 | 160.069
Rlog_3yr | 4 | 0 | 0.019 | 0 | 160.587
Rlog_3yr | 5 | 0 | 0.019 | 0 | 161.105
Rlog_3yr | 6 | 0 | 0.019 | 0 | 161.624
Rlog_3yr | 7 | 0 | 0.019 | 0 | 162.142
Rlog_3yr | 8 | 0 | 0.02 | 0 | 162.66
Rlog_3yr | 9 | 0 | 0.019 | 0 | 163.178
Rlog_3yr | 10 | 0 | 0.019 | 0 | 163.696
Rlog_3yr | 11 | 0 | 0.019 | 0 | 164.214
Rlog_3yr | 12 | 0 | 0.019 | 0 | 164.732
Rlog_3yr | 13 | 0 | 0.019 | 0 | 165.25
Rlog_3yr | 14 | 0 | 0.019 | 0 | 165.768
Rlog_3yr | 15 | 0 | 0.019 | 0 | 166.286
Rlog_3yr | SUMMARY | 0 | 0 | 660.717 | 260.128
