Algo | Batch | Fork_ms | Commit_ms | Merge_ms | Mem_MB
Rlog_3yr | 15 | 0 | 0.06 | 0 | 437.751
Rlog_3yr | 14 | 0 | 0.021 | 0 | 438.269
Rlog_3yr | 13 | 0 | 0.02 | 0 | 438.788
Rlog_3yr | 12 | 0 | 0.02 | 0 | 439.306
Rlog_3yr | 11 | 0 | 0.02 | 0 | 439.824
Rlog_3yr | 10 | 0 | 0.019 | 0 | 440.342
Rlog_3yr | 9 | 0 | 0.019 | 0 | 440.86
Rlog_3yr | 8 | 0 | 0.019 | 0 | 441.378
Rlog_3yr | 7 | 0 | 0.018 | 0 | 441.896
Rlog_3yr | 6 | 0 | 0.019 | 0 | 442.414
Rlog_3yr | 5 | 0 | 0.019 | 0 | 442.932
Rlog_3yr | 4 | 0 | 0.019 | 0 | 443.45
Rlog_3yr | 3 | 0 | 0.019 | 0 | 443.969
Rlog_3yr | 2 | 0 | 0.019 | 0 | 444.487
Rlog_3yr | 1 | 0 | 0.019 | 0 | 445.005
Rlog_3yr | 0 | 0 | 0.019 | 0 | 445.523
Rlog_3yr | SUMMARY | 0 | 0 | 16.043 | 453.812
